date,home,away,home_score,away_score
21.02. 19:30,Poland,Romania,88,81
21.02. 18:00,Hungary,Austria,81,58
21.02. 16:30,Spain,Israel,78,73
21.02. 15:00,Georgia,Finland,70,78
21.02. 15:00,Russia,Estonia,75,52
21.02. 12:00,North Macedonia,Italy,87,78
21.02. 12:00,Serbia,Switzerland,88,81
20.02. 19:45,Montenegro,France,71,73
20.02. 17:30,Czech Republic,Lithuania,74,94
20.02. 17:30,Latvia,Bulgaria,65,66
20.02. 17:00,Croatia,Netherlands,57,65
20.02. 16:00,Germany,Great Britain,81,83
20.02. 14:30,Belgium,Denmark,88,65
20.02. 14:30,Greece,Bosnia & Herzegovina,69,84
20.02. 14:00,Turkey,Sweden,88,80
20.02. 14:00,Ukraine,Slovenia,70,65
19.02. 19:30,Poland,Spain,88,89
19.02. 17:15AOT,Austria,Hungary,81,83
19.02. 16:30,Romania,Israel,71,79
19.02. 15:00,Georgia,Serbia,66,92
19.02. 14:30,North Macedonia,Russia,77,94
19.02. 12:00,Finland,Switzerland,92,84
19.02. 11:30AOT,Italy,Estonia,101,105
18.02. 19:00,Slovenia,Hungary,84,72
18.02. 14:30,Italy,North Macedonia,92,84
30.11. 18:30,Spain,Romania,94,41
30.11. 17:00,Serbia,Finland,75,66
30.11. 16:10,Ukraine,Austria,70,67
30.11. 15:30,Israel,Poland,78,72
30.11. 14:00,Russia,Italy,66,70
30.11. 14:00,Switzerland,Georgia,84,91
29.11. 20:00,Bosnia & Herzegovina,Latvia,79,73
29.11. 19:10,Austria,Slovenia,64,77
29.11. 17:30,Lithuania,Belgium,84,71
29.11. 17:00AOT,Bulgaria,Greece,78,84
29.11. 17:00,Great Britain,Montenegro,74,59
29.11. 17:00,Sweden,Croatia,72,87
29.11. 14:30,Denmark,Czech Republic,91,90
29.11. 14:00,France,Germany,86,74
29.11. 14:00,Netherlands,Turkey,71,73
28.11. 19:10,Slovenia,Ukraine,84,73
28.11. 18:30,Estonia,Russia,56,84
28.11. 18:30,Israel,Spain,95,87
28.11. 17:30,Finland,Georgia,85,91
28.11. 15:30,Romania,Poland,61,91
28.11. 14:30,Switzerland,Serbia,92,90
27.11. 20:00,Bosnia & Herzegovina,Bulgaria,88,49
27.11. 20:00,Germany,Montenegro,74,80
27.11. 17:30,Lithuania,Denmark,76,80
27.11. 17:00,Great Britain,France,56,79
27.11. 17:00,Greece,Latvia,66,77
27.11. 16:00,Croatia,Turkey,79,62
27.11. 14:30,Czech Republic,Belgium,62,90
27.11. 13:00,Netherlands,Sweden,78,76
24.02. 20:00,Great Britain,Germany,81,73
24.02. 19:00,Bosnia & Herzegovina,Greece,65,70
24.02. 19:00,Sweden,Turkey,87,80
24.02. 18:30,Netherlands,Croatia,59,69
24.02. 17:45,France,Montenegro,85,66
24.02. 17:30,Lithuania,Czech Republic,97,89
24.02. 17:15,Denmark,Belgium,72,88
24.02. 17:00AOT,Bulgaria,Latvia,110,104
24.02. 17:00,Israel,Romania,87,63
23.02. 18:15,Switzerland,Finland,64,69
23.02. 17:00,Estonia,Italy,81,87
23.02. 17:00,Spain,Poland,69,80
23.02. 16:00,Serbia,Georgia,90,94
23.02. 16:00,Slovenia,Austria,85,78
23.02. 16:00,Ukraine,Hungary,60,62
23.02. 15:00,Russia,North Macedonia,77,67
21.02. 19:30,Belgium,Lithuania,86,65
21.02. 19:10,Czech Republic,Denmark,75,71
21.02. 19:00,Germany,France,83,69
21.02. 18:00,Montenegro,Great Britain,81,74
21.02. 17:30,Latvia,Bosnia & Herzegovina,61,62
21.02. 17:00,Croatia,Sweden,72,56
21.02. 17:00,Greece,Bulgaria,73,63
21.02. 17:00,Turkey,Netherlands,65,72
20.02. 19:30,Italy,Russia,83,64
20.02. 19:15,North Macedonia,Estonia,72,81
20.02. 18:30,Austria,Ukraine,73,88
20.02. 17:45,Poland,Israel,71,75
20.02. 17:00,Finland,Serbia,58,80
20.02. 17:00,Hungary,Slovenia,77,75
20.02. 16:00,Romania,Spain,71,84
20.02. 15:00AOT,Georgia,Switzerland,96,88
21.08. 17:00,Albania,Denmark,57,68
21.08. 17:00,Luxembourg,Great Britain,65,93
21.08. 17:00,Switzerland,Iceland,109,85
21.08. 16:00,Slovakia,Romania,74,77
17.08. 18:00,Great Britain,Kosovo,101,79
17.08. 16:00,Iceland,Portugal,96,68
17.08. 15:00,Romania,Cyprus,89,63
17.08. 13:30,Denmark,Belarus,69,66
14.08. 18:30,Kosovo,Luxembourg,109,88
14.08. 17:30,Portugal,Switzerland,84,68
14.08. 16:00,Belarus,Albania,97,66
14.08. 16:00,Cyprus,Slovakia,79,83
10.08. 18:00,Great Britain,Luxembourg,71,54
10.08. 16:00,Romania,Slovakia,85,68
10.08. 13:30,Denmark,Albania,95,73
10.08. 13:00,Iceland,Switzerland,83,82
07.08. 18:30,Kosovo,Great Britain,63,71
07.08. 17:30,Portugal,Iceland,80,79
07.08. 16:00,Belarus,Denmark,78,81
07.08. 16:00,Cyprus,Romania,70,85
03.08. 17:00,Albania,Belarus,51,73
03.08. 17:00,Luxembourg,Kosovo,88,80
03.08. 17:00,Switzerland,Portugal,77,72
03.08. 16:00,Slovakia,Cyprus,67,60
24.02. 19:30,Kosovo,Romania,75,79
24.02. 16:00,Austria,Great Britain,75,78
24.02. 14:15,Belgium,Iceland,90,62
24.02. 14:00,Belarus,Sweden,73,60
21.02. 19:45,Iceland,Portugal,91,67
21.02. 19:00,Great Britain,Cyprus,84,47
21.02. 17:30,Sweden,Denmark,79,74
21.02. 16:00,Romania,North Macedonia,65,53
03.12. 17:00,Cyprus,Great Britain,61,75
02.12. 19:00,Denmark,Belarus,79,84
02.12. 17:00,Portugal,Belgium,60,70
02.12. 16:45,North Macedonia,Kosovo,78,68
02.12. 14:00,Cyprus,Austria,71,81
29.11. 19:45,Iceland,Belgium,66,79
29.11. 19:00,Great Britain,Austria,82,96
29.11. 18:00,Sweden,Belarus,87,59
29.11. 16:00,Romania,Kosovo,88,83
16.09. 17:30,Portugal,Iceland,80,77
16.09. 16:15,North Macedonia,Romania,90,76
16.09. 12:15,Denmark,Sweden,76,72
13.09. 18:30,Belgium,Portugal,66,65
13.09. 18:30,Kosovo,North Macedonia,73,76
13.09. 16:00AOT,Austria,Cyprus,72,69
13.09. 16:00AOT,Belarus,Denmark,94,98
01.07. 17:00,Albania,Denmark,78,86
01.07. 16:00,Cyprus,Luxembourg,76,89
01.07. 16:00,Slovakia,Switzerland,88,83
28.06. 18:30,Luxembourg,Portugal,58,80
28.06. 17:30,Switzerland,North Macedonia,85,79
28.06. 16:00,Denmark,Armenia,90,64
25.02. 19:15,North Macedonia,Slovakia,87,74
25.02. 16:00,Portugal,Cyprus,76,64
25.02. 15:00,Armenia,Albania,84,65
22.02. 19:30,Luxembourg,Cyprus,53,67
22.02. 17:30AOT,Switzerland,Slovakia,83,80
22.02. 17:15,Denmark,Albania,82,69
26.11. 19:45,North Macedonia,Switzerland,83,68
26.11. 16:00AOT,Portugal,Luxembourg,91,85
26.11. 15:00AOT,Armenia,Denmark,71,78
23.11. 17:00,Cyprus,Portugal,69,67
23.11. 17:00,Slovakia,North Macedonia,66,74
23.11. 16:30,Albania,Armenia,63,80
