date,division,game_nr,home,away,home_timediff,away_timediff
2025-09-09,1,1,Poland,Turkey,2,3
2025-09-09,1,2,Lithuania,Greece,3,2
2025-09-10,1,3,Finland,Georgia,4,3
2025-09-10,1,4,Germany,Slovenia,4,3
