date,home,away,home_score,away_score
05.08. 18:30,Italy,China,79,61
05.08. 17:00,Germany,Sweden,87,68
05.08. 17:00,Jordan,Angola,70,56
05.08. 16:00,Cape Verde,Turkey,63,90
05.08. 15:30,Ukraine,Israel,75,69
05.08. 15:00,Argentina,Belgium,84,85
05.08. 15:00,Latvia,Georgia,82,57
05.08. 15:00,Portugal,Mexico,71,79
05.08. 09:45,Indonesia,Syria,76,82
05.08. 00:00,Dominican Republic,Puerto Rico,86,93
04.08. 19:45,Spain,Venezuela,87,57
04.08. 18:30AOT,Italy,Turkey,90,89
04.08. 17:00,Finland,Lithuania,81,79
04.08. 17:00,Jordan,Portugal,69,61
04.08. 16:00,Cape Verde,China,66,86
04.08. 16:00,Greece,Slovenia,88,77
04.08. 15:30,Netherlands,Israel,66,66
04.08. 15:00,Czech Republic,Argentina,87,101
04.08. 15:00,Mexico,Angola,78,76
04.08. 14:00,Hungary,Estonia,71,85
04.08. 13:30,United Arab Emirates,Indonesia,62,66
04.08. 10:00,Japan,New Zealand,75,94
03.08. 16:00,Hungary,Estonia,73,90
02.08. 18:30,France,Montenegro,80,69
02.08. 18:30,Slovenia,Greece,91,98
02.08. 16:00,Latvia,Sweden,87,77
02.08. 14:30,Syria,United Arab Emirates,61,63
02.08. 10:00,Japan,New Zealand,79,72
01.08. 18:45,Argentina,Venezuela,66,65
01.08. 16:30,Lithuania,Georgia,104,102
01.08. 02:00,Mexico,Argentina,84,75
31.07. 18:30,France,Tunisia,93,36
31.07. 15:30,Ukraine,Sweden,74,72
30.07. 16:00,Jordan,Czech Republic,79,80
30.07. 15:00,Hungary,Iceland,73,69
29.07. 18:30,Ivory Coast,Jordan,71,74
29.07. 16:30,Lithuania,Ukraine,100,72
29.07. 16:30,Portugal,Czech Republic,91,79
29.07. 16:00,Israel,Iceland,79,81
29.07. 14:30,Georgia,Egypt,76,81
29.07. 01:30,Mexico,Argentina,81,75
28.07. 18:30,Portugal,Jordan,75,70
28.07. 16:30,Ivory Coast,Czech Republic,97,81
28.07. 16:00,Hungary,Israel,68,90
27.07. 17:00,Portugal,Ivory Coast,68,79
27.07. 12:00,Lebanon,Iran,81,77
26.07. 15:00,Lebanon,Iran,73,66
25.07. 18:30,Slovenia,China,75,73
24.07. 16:30,Lithuania,Jordan,101,75
23.07. 05:00,Japan,South Korea,85,80
23.07. 02:00,Mexico,Colombia,76,60
22.07. 16:30,Lithuania,Jordan,93,75
22.07. 05:20,Japan,South Korea,69,76
20.07. 01:30,Mexico,Colombia,93,64
27.06. 15:00,Estonia U20,Philippines,81,71
