season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2019,3,2017-11-24,Poland,Hungary,70,60,307,1,79,75,18,25,1,61,34
2019,3,2017-11-24,Guinea,Tunisia,56,96,308,1,7,100,1,7,1,33,78
2019,3,2017-11-24,Iraq,Iran,74,66,309,1,7,100,1,4,1,39,38
2019,3,2017-11-24,Bulgaria,Finland,80,82,310,1,100,76,12,14,0,11,27
2019,3,2017-11-24,Czech Republic,Iceland,89,69,311,1,78,79,15,20,1,21,35
2019,3,2017-11-24,Turkey,Latvia,85,73,312,1,75,73,14,15,1,79,48
2019,3,2017-11-24,Qatar,Kazakhstan,70,82,313,1,7,7,1,1,1,64,46
2019,3,2017-11-24,D.R. Congo,Egypt,61,65,314,1,7,7,1,1,1,22,25
2019,3,2017-11-24,Israel,Estonia,88,68,315,1,79,97,18,12,1,41,26
2019,3,2017-11-24,Japan,Philippines,71,77,316,1,100,7,3,1,1,44,60
2019,3,2017-11-24,Puerto Rico,USA,78,85,317,1,7,7,1,1,1,63,80
2019,3,2017-11-25,Cameroon,Guinea,116,78,318,1,7,1,1,2,1,12,33
2019,3,2017-11-25,Egypt,Angola,64,68,319,1,1,100,2,2,0,25,2
2019,3,2017-11-25,Canada,Bahamas,93,69,320,1,7,7,1,1,1,13,6
2019,3,2017-11-25,Venezuela,Colombia,85,71,321,1,97,96,3,4,1,84,18
2019,3,2017-11-25,Chile,Brazil,73,86,322,1,7,95,1,4,1,16,10
2019,3,2017-11-26,USA,Mexico,91,55,323,1,2,7,2,1,0,80,52
2019,3,2017-11-26,Panama,Argentina,59,68,324,1,3,96,2,6,0,59,3
2019,3,2017-11-26,Cameroon,Tunisia,66,67,325,1,1,2,2,8,0,12,78
2019,3,2017-11-26,Spain,Slovenia,92,84,326,1,2,70,20,23,0,74,71
2019,3,2017-11-26,Hungary,Kosovo,84,76,327,1,2,2,26,14,0,34,47
2019,3,2017-11-26,Lithuania,Poland,75,55,328,1,2,2,17,19,0,50,61
2019,3,2017-11-26,D.R. Congo,Angola,64,73,329,1,2,1,2,3,0,22,2
2019,3,2017-11-26,Jordan,Lebanon,87,83,330,1,3,3,2,2,0,45,49
2019,3,2017-11-26,Croatia,Italy,64,80,331,1,2,2,13,15,0,19,42
2019,3,2017-11-26,Romania,Netherlands,75,68,332,1,2,2,14,17,0,65,54
2019,3,2017-11-26,Ukraine,Turkey,60,67,333,1,2,2,21,15,0,82,79
2019,3,2017-11-26,Latvia,Sweden,82,73,334,1,2,2,16,12,0,48,75
2019,3,2017-11-26,India,Syria,57,74,335,1,3,3,2,2,0,36,77
2019,3,2017-11-26,South Korea,China,81,92,336,1,3,100,2,4,0,72,17
2019,3,2017-11-27,Brazil,Venezuela,72,60,337,1,2,2,5,4,0,10,84
2019,3,2017-11-27,France,Bosnia & Herzegovina,84,65,338,1,3,3,16,13,0,28,9
2019,3,2017-11-27,Iceland,Bulgaria,74,77,339,1,3,3,21,13,0,35,11
2019,3,2017-11-27,Austria,Germany,49,90,340,1,3,3,15,20,0,5,30
2019,3,2017-11-27,Serbia,Georgia,105,87,341,1,3,3,13,18,0,69,29
2019,3,2017-11-27,Estonia,Great Britain,73,70,342,1,3,3,13,20,0,26,31
2019,3,2017-11-27,Finland,Czech Republic,56,64,343,1,3,3,15,16,0,27,21
2019,3,2017-11-27,Greece,Israel,82,61,344,1,3,3,14,19,0,32,41
2019,3,2017-11-27,Kazakhstan,Iraq,82,76,345,1,3,3,2,2,0,46,39
2019,3,2017-11-27,Russia,Belgium,76,69,346,1,3,3,21,22,0,66,8
2019,3,2017-11-27,Iran,Qatar,65,39,347,1,3,3,5,2,0,38,64
2019,3,2017-11-27,Australia,Japan,82,58,348,1,7,3,1,4,1,4,44
2019,3,2017-11-28,Colombia,Chile,69,74,349,1,3,3,5,2,0,18,16
2019,3,2017-11-28,Dominican Republic,Canada,88,76,350,1,7,3,1,2,1,24,13
2019,3,2018-02-22,Brazil,Colombia,84,49,351,1,87,86,6,6,0,10,18
2019,3,2018-02-22,Iraq,Qatar,66,77,352,1,87,87,3,3,0,39,64
2019,3,2018-02-22,Kazakhstan,Iran,54,75,353,1,87,87,3,6,0,46,38
2019,3,2018-02-22,Australia,Philippines,84,68,354,1,87,90,2,2,0,4,60
2019,3,2018-02-23,France,Russia,75,74,355,1,88,88,17,22,0,28,66
2019,3,2018-02-23,Iceland,Finland,81,76,356,1,88,88,22,16,0,35,27
2019,3,2018-02-23,Italy,Netherlands,80,62,357,1,89,89,16,18,0,42,54
2019,3,2018-02-23,Bosnia & Herzegovina,Belgium,72,70,358,1,88,88,14,23,0,9,8
2019,3,2018-02-23,Montenegro,Slovenia,63,75,359,1,91,89,21,24,0,53,71
2019,3,2018-02-23,Germany,Serbia,79,74,360,1,88,88,21,14,0,30,69
2019,3,2018-02-23,Poland,Kosovo,90,62,361,1,89,89,20,15,0,61,47
2019,3,2018-02-23,Sweden,Turkey,59,58,362,1,89,89,13,16,0,75,79
2019,3,2018-02-23,Lithuania,Hungary,80,75,363,1,89,89,18,27,0,50,34
2019,3,2018-02-23,Latvia,Ukraine,68,82,364,1,89,89,17,22,0,48,82
2019,3,2018-02-23,Austria,Georgia,64,78,365,1,88,88,16,19,0,5,29
2019,3,2018-02-23,Croatia,Romania,56,58,366,1,89,89,14,15,0,19,65
2019,3,2018-02-23,Greece,Estonia,87,75,367,1,88,88,15,14,0,32,26
2019,3,2018-02-23,Bulgaria,Czech Republic,76,78,368,1,88,88,14,17,0,11,21
2019,3,2018-02-23,Uganda,Nigeria,86,102,369,1,7,7,1,1,1,81,56
2019,3,2018-02-23,Syria,Lebanon,63,87,370,1,89,89,3,3,0,77,49
2019,3,2018-02-23,Senegal,Central African Republic,70,65,371,1,100,7,2,1,1,68,15
2019,3,2018-02-23,India,Jordan,88,102,372,1,89,89,3,3,0,36,45
2019,3,2018-02-23,Israel,Great Britain,82,75,373,1,88,88,20,21,0,41,31
2019,3,2018-02-23,China,New Zealand,73,82,374,1,89,92,5,3,0,17,55
2019,3,2018-02-23,Bahamas,Dominican Republic,63,96,375,1,90,87,2,2,0,6,24
2019,3,2018-02-23,Venezuela,Chile,77,56,376,1,88,87,5,3,0,84,16
2019,3,2018-02-24,Ivory Coast,Senegal,67,60,377,1,7,1,1,3,1,43,68
2019,3,2018-02-24,Mexico,Puerto Rico,80,100,378,1,90,92,2,2,0,52,63
2019,3,2018-02-24,Argentina,Uruguay,83,88,379,1,90,93,7,9,0,3,83
2019,3,2018-02-25,Brazil,Chile,83,58,380,1,3,2,7,4,0,10,16
2019,3,2018-02-25,Austria,Serbia,81,82,381,1,2,2,17,15,0,5,69
2019,3,2018-02-25,Finland,Bulgaria,75,70,382,1,2,2,17,15,0,27,11
2019,3,2018-02-25,Greece,Great Britain,75,70,383,1,2,2,16,22,0,32,31
2019,3,2018-02-25,Iceland,Czech Republic,76,75,384,1,2,2,23,18,0,35,21
2019,3,2018-02-25,Estonia,Israel,78,62,385,1,2,2,15,21,0,26,41
2019,3,2018-02-25,Georgia,Germany,77,87,386,1,2,2,20,22,0,29,30
2019,3,2018-02-25,Iran,Iraq,83,53,387,1,3,3,7,4,0,38,39
2019,3,2018-02-25,France,Belgium,64,49,388,1,2,2,18,24,0,28,8
2019,3,2018-02-25,Russia,Bosnia & Herzegovina,70,53,389,1,2,2,23,15,0,66,9
2019,3,2018-02-25,Ivory Coast,Central African Republic,62,63,390,1,1,2,2,2,0,43,15
2019,3,2018-02-25,Kazakhstan,Qatar,96,63,391,1,3,3,4,4,0,46,64
2019,3,2018-02-25,Philippines,Japan,89,84,392,1,3,90,3,5,0,60,44
2019,3,2018-02-26,Croatia,Netherlands,82,78,393,1,3,3,15,19,0,19,54
2019,3,2018-02-26,Hungary,Poland,64,57,394,1,3,3,28,21,0,34,61
2019,3,2018-02-26,Spain,Montenegro,79,67,395,1,92,3,21,22,0,74,53
2019,3,2018-02-26,Latvia,Turkey,79,70,396,1,3,3,18,17,0,48,79
2019,3,2018-02-26,Lithuania,Kosovo,106,50,397,1,3,3,19,16,0,50,47
2019,3,2018-02-26,Jordan,Syria,87,62,398,1,3,3,4,4,0,45,77
2019,3,2018-02-26,Romania,Italy,50,101,399,1,3,3,16,17,0,65,42
2019,3,2018-02-26,Ukraine,Sweden,77,66,400,1,3,3,23,14,0,82,75
2019,3,2018-02-26,India,Lebanon,50,90,401,1,3,3,4,4,0,36,49
2019,3,2018-02-26,South Korea,New Zealand,84,93,402,1,92,3,3,4,0,72,55
2019,3,2018-02-26,Colombia,Venezuela,62,73,403,1,4,3,7,6,0,18,84
2019,3,2018-02-26,Bahamas,Canada,67,113,404,1,3,90,3,3,0,6,13
2019,3,2018-02-27,USA,Puerto Rico,83,75,405,1,93,3,3,3,0,80,63
2019,3,2018-02-27,Panama,Uruguay,86,75,406,1,93,3,3,10,0,59,83
2018,2,2018-06-15,Japan,South Korea,88,80,407,1,100,100,6,4,1,44,72
2018,2,2018-06-17,Japan,South Korea,87,99,408,1,2,2,7,5,0,44,72
2018,2,2018-06-18,Cameroon,Saudi Arabia,76,59,409,1,100,100,3,2,1,12,67
2018,2,2018-06-18,Jordan,Uganda,91,75,410,1,100,100,5,2,1,45,81
2018,2,2018-06-19,Jordan,Cameroon,74,79,411,1,1,1,6,4,0,45,12
2018,2,2018-06-19,Cyprus,Lebanon,53,74,412,1,100,100,7,5,1,20,49
2018,2,2018-06-19,Saudi Arabia,Iraq,56,71,413,1,1,100,3,5,0,67,39
2018,2,2018-06-21,Estonia,Finland,69,76,414,1,100,100,16,18,1,26,27
2018,2,2018-06-21,Bulgaria,Tunisia,81,61,415,1,100,100,16,9,1,11,78
2018,2,2018-06-22,Croatia,Bosnia & Herzegovina,88,75,416,1,100,100,16,16,1,19,9
2018,2,2018-06-22,Ireland,Luxembourg,82,67,417,1,7,100,1,7,1,40,51
2018,2,2018-06-22,Czech Republic,Georgia,71,57,418,1,100,100,19,21,1,21,29
2018,2,2018-06-22,Bulgaria,Tunisia,84,87,419,1,1,1,17,10,0,11,78
2018,2,2018-06-22,Israel,Ukraine,83,85,420,1,100,100,22,24,1,41,82
2018,2,2018-06-23,Ireland,Luxembourg,93,97,421,1,1,1,2,8,0,40,51
2018,2,2018-06-25,Latvia,Russia,71,79,422,1,100,100,19,24,1,48,66
2018,2,2018-06-25,Finland,Estonia,95,76,423,1,4,4,19,17,0,27,26
2019,3,2018-06-28,Italy,Croatia,72,78,424,1,100,6,18,17,0,42,19
2019,3,2018-06-28,Lebanon,Jordan,77,76,425,1,9,9,6,7,0,49,45
2019,3,2018-06-28,Kosovo,Hungary,65,81,426,1,100,100,17,29,0,47,34
2019,3,2018-06-28,Netherlands,Romania,77,52,427,1,100,100,20,17,0,54,65
2019,3,2018-06-28,Slovenia,Spain,72,83,428,1,100,100,25,22,0,71,74
2019,3,2018-06-28,Poland,Lithuania,61,79,429,1,100,100,22,20,0,61,50
2019,3,2018-06-28,Turkey,Ukraine,80,66,430,1,100,6,18,25,0,79,82
2019,3,2018-06-28,Israel,Greece,78,96,431,1,6,100,23,17,0,41,32
2019,3,2018-06-28,Sweden,Latvia,72,82,432,1,100,3,15,20,0,75,48
2019,3,2018-06-28,Syria,India,81,76,433,1,100,100,5,5,0,77,36
2019,3,2018-06-28,China,South Korea,74,82,434,1,100,11,6,6,0,17,72
2019,3,2018-06-29,Canada,Dominican Republic,97,61,435,1,100,100,4,3,0,13,24
2019,3,2018-06-29,Venezuela,Brazil,72,56,436,1,100,100,7,8,0,84,10
2019,3,2018-06-29,Tunisia,Guinea,94,54,437,1,7,100,11,3,0,78,33
2019,3,2018-06-29,Nigeria,Uganda,109,66,438,1,100,11,2,3,0,56,81
2019,3,2018-06-29,Central African Republic,Senegal,82,91,439,1,100,100,3,4,0,15,68
2019,3,2018-06-29,Belgium,Russia,66,84,440,1,100,4,25,25,0,8,66
2019,3,2018-06-29,Bosnia & Herzegovina,France,52,102,441,1,7,100,17,19,0,9,28
2019,3,2018-06-29,Great Britain,Estonia,74,65,442,1,100,4,23,18,0,31,26
2019,3,2018-06-29,Egypt,D.R. Congo,63,77,443,1,100,100,3,3,0,25,22
2019,3,2018-06-29,Germany,Austria,85,63,444,1,100,100,23,18,0,30,5
2019,3,2018-06-29,Iraq,Kazakhstan,64,50,445,1,10,100,6,5,0,39,46
2019,3,2018-06-29,Czech Republic,Finland,77,73,446,1,7,4,20,20,0,21,27
2019,3,2018-06-29,Bulgaria,Iceland,88,86,447,1,7,100,18,24,0,11,35
2019,3,2018-06-29,Georgia,Serbia,50,87,448,1,7,100,22,16,0,29,69
2019,3,2018-06-29,Qatar,Iran,75,77,449,1,100,100,5,8,0,64,38
2019,3,2018-06-29,Japan,Australia,79,78,450,1,12,100,8,3,0,44,4
2019,3,2018-06-29,Mexico,USA,78,70,451,1,100,100,3,4,0,52,80
2019,3,2018-06-29,Argentina,Panama,87,62,452,1,100,100,8,4,0,3,59
2019,3,2018-06-30,Senegal,Ivory Coast,66,61,453,1,1,100,5,3,0,68,43
2019,3,2018-06-30,Angola,Egypt,65,58,454,1,100,1,4,4,0,2,25
2019,3,2018-06-30,Guinea,Cameroon,48,65,455,1,1,11,4,5,0,33,12
2019,3,2018-06-30,Chile,Colombia,67,71,456,1,100,100,5,8,0,16,18
2019,3,2018-07-01,Puerto Rico,Mexico,84,79,457,1,100,2,4,4,0,63,52
2019,3,2018-07-01,Uruguay,Argentina,58,102,458,1,100,2,11,9,0,83,3
2019,3,2018-07-01,Tunisia,Cameroon,56,53,459,1,2,1,12,6,0,78,12
2019,3,2018-07-01,Lebanon,Syria,87,50,460,1,3,3,7,6,0,49,77
2019,3,2018-07-01,Kosovo,Poland,70,103,461,1,3,3,18,23,0,47,61
2019,3,2018-07-01,Hungary,Lithuania,50,73,462,1,3,3,30,21,0,34,50
2019,3,2018-07-01,Slovenia,Montenegro,74,87,463,1,3,100,26,23,0,71,53
2019,3,2018-07-01,Central African Republic,Ivory Coast,69,60,464,1,2,1,4,4,0,15,43
2019,3,2018-07-01,Jordan,India,114,70,465,1,3,3,8,6,0,45,36
2019,3,2018-07-01,Netherlands,Italy,81,66,466,1,3,3,21,19,0,54,42
2019,3,2018-07-01,Romania,Croatia,63,90,467,1,3,3,18,18,0,65,19
2019,3,2018-07-01,Angola,D.R. Congo,56,66,468,1,1,2,5,4,0,2,22
2019,3,2018-07-01,Turkey,Sweden,77,52,469,1,3,3,19,16,0,79,75
2019,3,2018-07-01,Ukraine,Latvia,71,93,470,1,3,3,26,21,0,82,48
2019,3,2018-07-01,New Zealand,China,67,57,471,1,100,3,5,7,0,55,17
2019,3,2018-07-02,Colombia,Brazil,71,98,472,1,2,3,9,9,0,18,10
2019,3,2018-07-02,Belgium,Bosnia & Herzegovina,79,77,473,1,3,3,26,18,0,8,9
2019,3,2018-07-02,Great Britain,Israel,59,67,474,1,3,4,24,24,0,31,41
2019,3,2018-07-02,Serbia,Germany,81,88,475,1,3,3,17,24,0,69,30
2019,3,2018-07-02,Czech Republic,Bulgaria,81,75,476,1,3,3,21,19,0,21,11
2019,3,2018-07-02,Estonia,Greece,56,78,477,1,3,4,19,18,0,26,32
2019,3,2018-07-02,Russia,France,78,84,478,1,3,3,26,20,0,66,28
2019,3,2018-07-02,Finland,Iceland,91,77,479,1,3,3,21,25,0,27,35
2019,3,2018-07-02,Qatar,Iraq,84,79,480,1,3,3,6,7,0,64,39
2019,3,2018-07-02,Georgia,Austria,98,73,481,1,3,3,23,19,0,29,5
2019,3,2018-07-02,Iran,Kazakhstan,88,56,482,1,3,3,9,6,0,38,46
2019,3,2018-07-02,Philippines,Australia,53,89,483,1,100,3,4,4,0,60,4
2019,3,2018-07-03,Chile,Venezuela,51,70,484,1,3,4,6,8,0,16,84
2019,3,2018-07-03,Dominican Republic,Bahamas,82,83,485,1,4,100,4,4,0,24,6
2018,2,2018-08-14,Finland,Croatia,70,77,486,1,43,44,22,19,0,27,19
2018,2,2018-08-15,Croatia,Tunisia,73,46,487,1,1,45,20,13,0,19,78
2018,2,2018-08-31,Finland,Latvia,80,73,488,1,17,61,23,22,0,27,48
2018,2,2018-09-05,Croatia,Slovenia,86,87,489,1,21,66,21,27,0,19,71
2018,2,2018-09-05,Finland,Lithuania,103,75,490,1,5,66,24,22,0,27,50
2018,2,2018-09-06,Russia,Israel,71,93,491,1,66,66,27,25,0,66,41
2018,2,2018-09-06,Estonia,Belgium,60,98,492,1,66,66,20,27,0,26,8
2018,2,2018-09-07,France,Montenegro,83,66,493,1,67,68,21,24,1,28,53
2018,2,2018-09-07,Portugal,Austria,74,79,494,1,100,67,13,20,1,62,5
2018,2,2018-09-07,Estonia,Belgium,55,68,495,1,1,1,21,28,0,26,8
2018,2,2018-09-07,Latvia,Finland,84,86,496,1,7,2,23,25,0,48,27
2018,2,2018-09-07,Israel,Poland,76,84,497,1,1,68,26,24,0,41,61
2018,2,2018-09-08,Slovenia,Croatia,75,83,498,1,3,3,28,22,0,71,19
2018,2,2018-09-08,Montenegro,Greece,76,87,499,1,1,68,25,19,0,53,32
2018,2,2018-09-08,Russia,Poland,88,68,500,1,2,1,28,25,0,66,61
2018,2,2018-09-09,France,Greece,84,68,501,1,2,1,22,20,0,28,32
2018,2,2018-09-09,Lithuania,Latvia,80,97,502,1,4,2,23,24,0,50,48
2019,3,2018-09-13,Canada,Brazil,85,77,503,1,76,73,5,10,0,13,10
2019,3,2018-09-13,Lebanon,China,92,88,504,1,74,74,8,8,0,49,17
2019,3,2018-09-13,Greece,Serbia,70,63,505,1,4,73,21,18,0,32,69
2019,3,2018-09-13,Israel,Georgia,80,85,506,1,6,73,27,24,0,41,29
2019,3,2018-09-13,Czech Republic,Russia,80,78,507,1,73,5,22,29,0,21,66
2019,3,2018-09-13,Estonia,Germany,43,86,508,1,6,73,22,25,0,26,30
2019,3,2018-09-13,Finland,Bosnia & Herzegovina,85,81,509,1,6,73,26,19,0,27,9
2019,3,2018-09-13,Jordan,South Korea,75,86,510,1,74,77,9,7,0,45,72
2019,3,2018-09-13,Qatar,Australia,43,95,511,1,73,73,7,5,0,64,4
2019,3,2018-09-13,Bulgaria,France,74,68,512,1,73,4,20,23,0,11,28
2019,3,2018-09-13,Kazakhstan,Japan,70,85,513,1,73,76,7,9,0,46,44
2019,3,2018-09-13,Syria,New Zealand,66,107,514,1,74,74,7,6,0,77,55
2019,3,2018-09-13,Iran,Philippines,81,73,515,1,73,73,10,5,0,38,60
2019,3,2018-09-14,Puerto Rico,Panama,82,73,516,1,75,77,5,5,0,63,59
2019,3,2018-09-14,Ivory Coast,Nigeria,73,84,517,1,75,77,5,3,0,43,56
2019,3,2018-09-14,Croatia,Lithuania,83,84,518,1,6,5,23,24,0,19,50
2019,3,2018-09-14,Italy,Poland,101,82,519,1,75,6,20,26,0,42,61
2019,3,2018-09-14,Netherlands,Hungary,59,74,520,1,75,75,22,31,0,54,34
2019,3,2018-09-14,Turkey,Montenegro,79,69,521,1,75,6,20,26,0,79,53
2019,3,2018-09-14,Latvia,Slovenia,85,74,522,1,5,6,25,29,0,48,71
2019,3,2018-09-14,Ukraine,Spain,76,65,523,1,75,78,27,23,0,82,74
2019,3,2018-09-14,Angola,Cameroon,83,76,524,1,75,75,6,7,0,2,12
2019,3,2018-09-14,Dominican Republic,Chile,71,46,525,1,73,73,5,7,0,24,16
2019,3,2018-09-15,Nigeria,Central African Republic,114,69,526,1,1,76,4,5,0,56,15
2019,3,2018-09-15,Tunisia,Egypt,69,47,527,1,31,77,14,5,0,78,25
2019,3,2018-09-15,USA,Uruguay,114,57,528,1,78,76,5,12,0,80,83
2019,3,2018-09-15,Mexico,Argentina,74,78,529,1,76,76,5,10,0,52,3
2019,3,2018-09-16,Venezuela,Dominican Republic,79,78,530,1,75,2,9,6,0,84,24
2019,3,2018-09-16,Cameroon,Egypt,58,62,531,1,2,1,8,6,0,12,25
2019,3,2018-09-16,Nigeria,Senegal,89,61,532,1,1,78,5,6,0,56,68
2019,3,2018-09-16,Serbia,Estonia,91,65,533,1,3,3,19,23,0,69,26
2019,3,2018-09-16,Bosnia & Herzegovina,Czech Republic,80,85,534,1,3,3,20,23,0,9,21
2019,3,2018-09-16,Tunisia,Angola,84,64,535,1,1,2,15,7,0,78,2
2019,3,2018-09-16,Germany,Israel,112,98,536,1,3,3,26,28,0,30,41
2019,3,2018-09-16,France,Finland,83,67,537,1,3,3,24,27,0,28,27
2019,3,2018-09-16,Georgia,Greece,85,86,538,1,3,3,25,22,0,29,32
2019,3,2018-09-16,Russia,Bulgaria,77,73,539,1,3,3,30,21,0,66,11
2019,3,2018-09-17,Chile,Canada,61,84,540,1,3,4,8,6,0,16,13
2019,3,2018-09-17,Uruguay,Mexico,63,60,541,1,2,2,13,6,0,83,52
2019,3,2018-09-17,Poland,Croatia,79,74,542,1,3,3,27,24,0,61,19
2019,3,2018-09-17,Montenegro,Ukraine,90,84,543,1,3,3,27,28,0,53,82
2019,3,2018-09-17,Slovenia,Turkey,77,86,544,1,3,3,30,21,0,71,79
2019,3,2018-09-17,Spain,Latvia,85,82,545,1,3,3,24,26,0,74,48
2019,3,2018-09-17,Lithuania,Netherlands,95,93,546,1,3,3,25,23,0,50,54
2019,3,2018-09-17,Hungary,Italy,63,69,547,1,3,3,32,21,0,34,42
2019,3,2018-09-17,China,Jordan,88,79,548,1,4,4,9,10,0,17,45
2019,3,2018-09-17,Philippines,Qatar,92,81,549,1,4,4,6,8,0,60,64
2019,3,2018-09-17,South Korea,Syria,103,66,550,1,4,4,8,8,0,72,77
2019,3,2018-09-17,Australia,Kazakhstan,94,41,551,1,4,4,6,8,0,4,46
2019,3,2018-09-17,Japan,Iran,70,56,552,1,4,4,10,11,0,44,38
2019,3,2018-09-17,New Zealand,Lebanon,63,60,553,1,4,4,7,9,0,55,49
2019,3,2018-09-18,Panama,USA,48,78,554,1,4,3,6,6,0,59,80
2019,3,2018-09-18,Argentina,Puerto Rico,106,84,555,1,3,4,11,6,0,3,63
2022,1,2018-11-23,Cyprus,Portugal,69,67,556,1,100,77,8,14,1,20,62
2022,1,2018-11-23,Slovakia,North Macedonia,66,74,557,1,100,100,15,15,1,70,57
2022,1,2018-11-26,North Macedonia,Switzerland,83,68,558,1,3,100,16,7,0,57,76
2022,1,2018-11-26,Portugal,Luxembourg,91,85,559,1,3,100,15,9,0,62,51
2019,3,2018-11-29,Uruguay,Puerto Rico,64,62,560,1,73,72,14,7,0,83,63
2019,3,2018-11-29,Italy,Lithuania,70,65,561,1,73,73,22,26,0,42,50
2019,3,2018-11-29,Netherlands,Poland,78,105,562,1,73,73,24,28,0,54,61
2019,3,2018-11-29,Latvia,Montenegro,75,84,563,1,73,73,27,28,0,48,53
2019,3,2018-11-29,Croatia,Hungary,74,69,564,1,73,73,25,33,0,19,34
2019,3,2018-11-29,Ukraine,Slovenia,82,54,565,1,73,73,29,31,0,82,71
2019,3,2018-11-29,Turkey,Spain,71,67,566,1,73,73,22,25,0,79,74
2019,3,2018-11-29,China,Syria,101,52,567,1,73,73,10,9,0,17,77
2019,3,2018-11-29,South Korea,Lebanon,84,71,568,1,73,73,9,10,0,72,49
2019,3,2018-11-29,New Zealand,Jordan,95,69,569,1,73,73,8,11,0,55,45
2019,3,2018-11-30,Venezuela,Canada,84,76,570,1,75,74,10,7,0,84,13
2019,3,2018-11-30,Brazil,Dominican Republic,100,82,571,1,78,75,11,7,0,10,24
2019,3,2018-11-30,Cameroon,Angola,73,77,572,1,75,75,9,8,0,12,2
2019,3,2018-11-30,Bulgaria,Bosnia & Herzegovina,89,82,573,1,75,75,22,21,0,11,9
2019,3,2018-11-30,Czech Republic,France,65,79,574,1,75,75,24,25,0,21,28
2019,3,2018-11-30,Estonia,Georgia,73,80,575,1,75,75,24,26,0,26,29
2019,3,2018-11-30,Finland,Russia,75,77,576,1,75,75,28,31,0,27,66
2019,3,2018-11-30,Greece,Germany,92,84,577,1,75,75,23,27,0,32,30
2019,3,2018-11-30,Israel,Serbia,83,74,578,1,75,75,29,20,0,41,69
2019,3,2018-11-30,Philippines,Kazakhstan,88,92,579,1,74,74,7,9,0,60,46
2019,3,2018-11-30,Japan,Qatar,85,47,580,1,74,74,11,9,0,44,64
2019,3,2018-11-30,Australia,Iran,76,47,581,1,74,74,7,12,0,4,38
2019,3,2018-11-30,Panama,Mexico,76,65,582,1,73,74,7,7,0,59,52
2019,3,2018-11-30,Argentina,USA,80,63,583,1,73,73,12,7,0,3,80
2019,3,2018-12-01,Egypt,Tunisia,73,64,584,1,76,76,7,16,0,25,78
2019,3,2018-12-02,Uruguay,USA,70,78,585,1,3,2,15,8,0,83,80
2019,3,2018-12-02,Panama,Puerto Rico,70,71,586,1,2,3,8,8,0,59,63
2019,3,2018-12-02,Poland,Italy,94,78,587,1,3,3,29,23,0,61,42
2019,3,2018-12-02,Angola,Tunisia,69,63,588,1,2,1,9,17,0,2,78
2019,3,2018-12-02,Montenegro,Turkey,71,66,589,1,3,3,29,23,0,53,79
2019,3,2018-12-02,Lithuania,Croatia,79,62,590,1,3,3,27,26,0,50,19
2019,3,2018-12-02,Spain,Ukraine,72,68,591,1,3,3,26,30,0,74,82
2019,3,2018-12-02,Slovenia,Latvia,77,82,592,1,3,3,32,28,0,71,48
2019,3,2018-12-02,Hungary,Netherlands,91,86,593,1,3,3,34,25,0,34,54
2019,3,2018-12-02,Egypt,Cameroon,60,80,594,1,1,2,8,10,0,25,12
2019,3,2018-12-02,China,Lebanon,72,52,595,1,3,3,11,11,0,17,49
2019,3,2018-12-02,South Korea,Jordan,88,67,596,1,3,3,10,12,0,72,45
2019,3,2018-12-02,New Zealand,Syria,97,74,597,1,3,3,9,10,0,55,77
2019,3,2018-12-03,Chile,Dominican Republic,65,74,598,1,77,3,9,8,0,16,24
2019,3,2018-12-03,Brazil,Canada,67,94,599,1,3,3,12,8,0,10,13
2019,3,2018-12-03,Serbia,Greece,84,61,600,1,3,3,21,24,0,69,32
2019,3,2018-12-03,Germany,Estonia,87,70,601,1,3,3,28,25,0,30,26
2019,3,2018-12-03,Bosnia & Herzegovina,Finland,77,81,602,1,3,3,22,29,0,9,27
2019,3,2018-12-03,France,Bulgaria,77,53,603,1,3,3,26,23,0,28,11
2019,3,2018-12-03,Russia,Czech Republic,81,61,604,1,3,3,32,25,0,66,21
2019,3,2018-12-03,Georgia,Israel,71,69,605,1,3,3,27,30,0,29,41
2019,3,2018-12-03,Philippines,Iran,70,78,606,1,3,3,8,13,0,60,38
2019,3,2018-12-03,Japan,Kazakhstan,86,70,607,1,3,3,12,10,0,44,46
2019,3,2018-12-03,Australia,Qatar,110,59,608,1,3,3,8,10,0,4,64
2019,3,2018-12-03,Argentina,Mexico,85,71,609,1,3,3,13,8,0,3,52
2019,3,2019-02-21,Canada,Chile,85,46,610,1,80,80,9,10,0,13,16
2019,3,2019-02-21,Greece,Georgia,81,69,611,1,80,80,25,28,0,32,29
2019,3,2019-02-21,Israel,Germany,81,77,612,1,80,80,31,29,0,41,30
2019,3,2019-02-21,Czech Republic,Bosnia & Herzegovina,69,64,613,1,80,80,26,23,0,21,9
2019,3,2019-02-21,Estonia,Serbia,71,70,614,1,80,80,26,22,0,26,69
2019,3,2019-02-21,Finland,France,76,69,615,1,80,80,30,27,0,27,28
2019,3,2019-02-21,Qatar,Philippines,46,84,616,1,80,80,11,9,0,64,60
2019,3,2019-02-21,Bulgaria,Russia,60,104,617,1,80,80,24,33,0,11,66
2019,3,2019-02-21,Iran,Japan,89,97,618,1,80,80,14,13,0,38,44
2019,3,2019-02-21,Kazakhstan,Australia,60,81,619,1,80,80,11,9,0,46,4
