iteration,game_nr,division,date,home,away,home_goals,away_goals
2,35,1,2025-08-31,Bosnia & Herzegovina,Italy,83.395666,83.813154
2,36,1,2025-08-31,Poland,Iceland,82.57858,77.078482
2,37,1,2025-09-01,Sweden,Montenegro,76.050006,85.197179
2,38,1,2025-09-01,Estonia,Turkey,76.394183,80.994224
2,39,1,2025-09-01,Germany,Great Britain,79.270972,66.367278
2,40,1,2025-09-01,Portugal,Latvia,75.835252,77.293324
2,41,1,2025-09-01,Finland,Lithuania,92.18943,88.237725
2,42,1,2025-09-01,Serbia,Czech Republic,98.106901,74.435446
2,43,1,2025-09-02,Belgium,Israel,56.883991,51.627102
2,44,1,2025-09-02,Greece,Bosnia & Herzegovina,66.659769,85.416899
2,45,1,2025-09-02,Iceland,Slovenia,92.937465,109.0015
2,46,1,2025-09-02,Cyprus,Georgia,63.57895,81.084641
2,47,1,2025-09-02,France,Poland,77.296296,63.116239
2,48,1,2025-09-02,Italy,Spain,87.309589,73.712288
2,49,1,2025-09-03,Montenegro,Great Britain,94.011887,75.516135
2,50,1,2025-09-03,Estonia,Portugal,75.470191,46.735922
2,51,1,2025-09-03,Lithuania,Sweden,87.993633,65.904988
2,52,1,2025-09-03,Czech Republic,Latvia,70.898947,68.715187
2,53,1,2025-09-03,Finland,Germany,90.352175,83.044546
2,54,1,2025-09-03,Turkey,Serbia,79.266443,91.899894
2,55,1,2025-09-04,Bosnia & Herzegovina,Georgia,79.566121,76.667811
2,56,1,2025-09-04,France,Iceland,73.431749,65.345347
2,57,1,2025-09-04,Israel,Slovenia,71.455796,77.281725
2,58,1,2025-09-04,Italy,Cyprus,106.59694,53.592651
2,59,1,2025-09-04,Poland,Belgium,85.343846,62.701844
2,60,1,2025-09-04,Spain,Greece,65.09404,64.364566
3,1,1,2025-08-27,Great Britain,Lithuania,76.022937,83.410067
3,2,1,2025-08-27,Czech Republic,Portugal,85.978807,90.409243
3,3,1,2025-08-27,Montenegro,Germany,80.892308,84.504336
3,4,1,2025-08-27,Latvia,Turkey,98.017306,96.194827
3,5,1,2025-08-27,Sweden,Finland,73.236416,89.043701
3,6,1,2025-08-27,Serbia,Estonia,79.107675,57.612236
3,7,1,2025-08-28,Georgia,Spain,70.397871,84.422356
3,8,1,2025-08-28,Israel,Iceland,68.353767,73.920653
3,9,1,2025-08-28,Belgium,France,54.000475,74.532761
3,10,1,2025-08-28,Bosnia & Herzegovina,Cyprus,101.69995,56.869672
3,11,1,2025-08-28,Greece,Italy,69.937725,74.065119
3,12,1,2025-08-28,Slovenia,Poland,97.288654,84.4763
3,13,1,2025-08-29,Germany,Sweden,67.690371,68.795556
3,14,1,2025-08-29,Turkey,Czech Republic,91.493955,87.745039
3,15,1,2025-08-29,Lithuania,Montenegro,90.89579,91.136267
3,16,1,2025-08-29,Estonia,Latvia,84.846899,80.547995
3,17,1,2025-08-29,Finland,Great Britain,76.485466,85.329546
3,18,1,2025-08-29,Portugal,Serbia,53.989784,71.422004
3,19,1,2025-08-30,Lithuania,Germany,96.367361,96.129002
3,20,1,2025-08-30,Czech Republic,Estonia,73.201226,71.303056
3,21,1,2025-08-30,Iceland,Belgium,67.014715,73.714045
3,22,1,2025-08-30,Italy,Georgia,83.1993,66.08763
3,23,1,2025-08-30,Great Britain,Sweden,90.50543,76.749708
3,24,1,2025-08-30,France,Slovenia,81.529567,70.200027
3,25,1,2025-08-30,Latvia,Serbia,86.447348,94.661306
3,26,1,2025-08-30,Cyprus,Greece,57.515887,93.509626
3,27,1,2025-08-30,Montenegro,Finland,81.308401,58.523525
3,28,1,2025-08-30,Turkey,Portugal,85.510684,78.224333
3,29,1,2025-08-30,Poland,Israel,85.065101,94.266744
3,30,1,2025-08-30,Spain,Bosnia & Herzegovina,76.27845,71.353189
3,31,1,2025-08-31,Georgia,Greece,50.442881,75.516147
3,32,1,2025-08-31,Slovenia,Belgium,84.262183,80.506241
3,33,1,2025-08-31,Israel,France,81.925625,78.972582
3,34,1,2025-08-31,Spain,Cyprus,97.632429,76.743765
3,35,1,2025-08-31,Bosnia & Herzegovina,Italy,70.508587,86.008571
3,36,1,2025-08-31,Poland,Iceland,99.947323,80.939243
3,37,1,2025-09-01,Sweden,Montenegro,65.042601,82.525468
3,38,1,2025-09-01,Estonia,Turkey,79.537788,65.091954
3,39,1,2025-09-01,Germany,Great Britain,79.323608,69.220956
3,40,1,2025-09-01,Portugal,Latvia,83.006659,85.779769
3,41,1,2025-09-01,Finland,Lithuania,75.698399,78.667367
3,42,1,2025-09-01,Serbia,Czech Republic,108.35773,70.916342
3,43,1,2025-09-02,Belgium,Israel,53.59404,78.828743
3,44,1,2025-09-02,Greece,Bosnia & Herzegovina,88.598095,86.450926
3,45,1,2025-09-02,Iceland,Slovenia,78.4316,91.835357
3,46,1,2025-09-02,Cyprus,Georgia,73.073803,122.0826
3,47,1,2025-09-02,France,Poland,85.08707,78.306984
3,48,1,2025-09-02,Italy,Spain,83.318163,70.342424
3,49,1,2025-09-03,Montenegro,Great Britain,76.67377,55.253962
3,50,1,2025-09-03,Estonia,Portugal,90.98106,80.477397
3,51,1,2025-09-03,Lithuania,Sweden,90.853359,63.967749
3,52,1,2025-09-03,Czech Republic,Latvia,81.083648,84.769526
3,53,1,2025-09-03,Finland,Germany,71.421441,85.39471
3,54,1,2025-09-03,Turkey,Serbia,89.639583,100.0489
3,55,1,2025-09-04,Bosnia & Herzegovina,Georgia,77.944333,70.868588
3,56,1,2025-09-04,France,Iceland,83.525894,77.898477
3,57,1,2025-09-04,Israel,Slovenia,88.443892,76.093156
3,58,1,2025-09-04,Italy,Cyprus,91.080337,49.077126
3,59,1,2025-09-04,Poland,Belgium,72.537371,85.165722
3,60,1,2025-09-04,Spain,Greece,79.762937,73.275839
4,1,1,2025-08-27,Great Britain,Lithuania,63.607139,81.73981
4,2,1,2025-08-27,Czech Republic,Portugal,87.352941,90.444277
4,3,1,2025-08-27,Montenegro,Germany,71.159297,87.635152
4,4,1,2025-08-27,Latvia,Turkey,103.2343,80.688914
4,5,1,2025-08-27,Sweden,Finland,71.232824,91.706023
4,6,1,2025-08-27,Serbia,Estonia,100.37086,55.924086
4,7,1,2025-08-28,Georgia,Spain,75.076818,73.209947
4,8,1,2025-08-28,Israel,Iceland,75.898365,65.082459
4,9,1,2025-08-28,Belgium,France,62.277442,87.970281
4,10,1,2025-08-28,Bosnia & Herzegovina,Cyprus,136.34857,72.183303
4,11,1,2025-08-28,Greece,Italy,85.396988,77.228951
4,12,1,2025-08-28,Slovenia,Poland,83.086205,63.314603
4,13,1,2025-08-29,Germany,Sweden,85.957615,79.334117
4,14,1,2025-08-29,Turkey,Czech Republic,64.405324,79.081834
4,15,1,2025-08-29,Lithuania,Montenegro,106.73859,80.253042
4,16,1,2025-08-29,Estonia,Latvia,91.463172,106.29391
4,17,1,2025-08-29,Finland,Great Britain,82.103551,77.755026
4,18,1,2025-08-29,Portugal,Serbia,63.900555,103.19379
4,19,1,2025-08-30,Lithuania,Germany,115.65817,71.244712
4,20,1,2025-08-30,Czech Republic,Estonia,96.930888,77.479377
4,21,1,2025-08-30,Iceland,Belgium,69.454704,91.200808
4,22,1,2025-08-30,Italy,Georgia,67.74154,72.263748
4,23,1,2025-08-30,Great Britain,Sweden,68.640013,76.703948
4,24,1,2025-08-30,France,Slovenia,90.007549,77.584901
4,25,1,2025-08-30,Latvia,Serbia,84.977154,91.454388
4,26,1,2025-08-30,Cyprus,Greece,56.06015,61.220312
4,27,1,2025-08-30,Montenegro,Finland,87.389566,84.97769
4,28,1,2025-08-30,Turkey,Portugal,101.24429,86.522704
4,29,1,2025-08-30,Poland,Israel,73.214541,84.287769
4,30,1,2025-08-30,Spain,Bosnia & Herzegovina,77.882278,102.64909
4,31,1,2025-08-31,Georgia,Greece,61.908263,62.201109
4,32,1,2025-08-31,Slovenia,Belgium,90.303799,85.151061
4,33,1,2025-08-31,Israel,France,72.542352,91.344838
4,34,1,2025-08-31,Spain,Cyprus,91.538442,47.195785
4,35,1,2025-08-31,Bosnia & Herzegovina,Italy,100.59002,75.698714
4,36,1,2025-08-31,Poland,Iceland,73.111518,72.986011
4,37,1,2025-09-01,Sweden,Montenegro,79.410669,69.785066
4,38,1,2025-09-01,Estonia,Turkey,85.502659,81.590791
4,39,1,2025-09-01,Germany,Great Britain,86.3849,71.492033
4,40,1,2025-09-01,Portugal,Latvia,80.754998,93.400651
4,41,1,2025-09-01,Finland,Lithuania,95.040382,88.178474
4,42,1,2025-09-01,Serbia,Czech Republic,83.675607,76.867723
4,43,1,2025-09-02,Belgium,Israel,67.53206,73.758231
4,44,1,2025-09-02,Greece,Bosnia & Herzegovina,76.783922,69.312736
4,45,1,2025-09-02,Iceland,Slovenia,75.076317,96.767771
4,46,1,2025-09-02,Cyprus,Georgia,67.813149,86.039183
4,47,1,2025-09-02,France,Poland,84.151835,40.841559
4,48,1,2025-09-02,Italy,Spain,88.657822,68.68428
4,49,1,2025-09-03,Montenegro,Great Britain,71.749906,84.626453
4,50,1,2025-09-03,Estonia,Portugal,82.331507,90.806795
4,51,1,2025-09-03,Lithuania,Sweden,78.202071,63.251759
4,52,1,2025-09-03,Czech Republic,Latvia,94.048685,109.12521
4,53,1,2025-09-03,Finland,Germany,89.196432,77.948677
4,54,1,2025-09-03,Turkey,Serbia,58.72634,94.389318
4,55,1,2025-09-04,Bosnia & Herzegovina,Georgia,87.164687,68.751731
4,56,1,2025-09-04,France,Iceland,90.738895,57.339882
4,57,1,2025-09-04,Israel,Slovenia,82.237735,93.71653
4,58,1,2025-09-04,Italy,Cyprus,96.162215,39.784311
4,59,1,2025-09-04,Poland,Belgium,77.782837,84.569552
4,60,1,2025-09-04,Spain,Greece,83.763378,74.109804
5,1,1,2025-08-27,Great Britain,Lithuania,77.303816,108.78077
5,2,1,2025-08-27,Czech Republic,Portugal,76.827068,90.453109
5,3,1,2025-08-27,Montenegro,Germany,98.407987,82.467763
5,4,1,2025-08-27,Latvia,Turkey,85.870652,89.159415
5,5,1,2025-08-27,Sweden,Finland,81.950653,90.479048
5,6,1,2025-08-27,Serbia,Estonia,103.41632,82.458624
5,7,1,2025-08-28,Georgia,Spain,72.146121,87.172231
5,8,1,2025-08-28,Israel,Iceland,99.933084,76.731509
5,9,1,2025-08-28,Belgium,France,65.375515,69.59607
5,10,1,2025-08-28,Bosnia & Herzegovina,Cyprus,118.09509,68.409269
5,11,1,2025-08-28,Greece,Italy,70.016407,83.568996
5,12,1,2025-08-28,Slovenia,Poland,81.818221,90.632251
5,13,1,2025-08-29,Germany,Sweden,75.25688,91.422174
5,14,1,2025-08-29,Turkey,Czech Republic,116.6306,82.584465
5,15,1,2025-08-29,Lithuania,Montenegro,89.550224,89.493156
5,16,1,2025-08-29,Estonia,Latvia,79.425069,92.876183
5,17,1,2025-08-29,Finland,Great Britain,88.583276,61.353312
5,18,1,2025-08-29,Portugal,Serbia,90.315357,97.50925
5,19,1,2025-08-30,Lithuania,Germany,93.61564,100.25063
5,20,1,2025-08-30,Czech Republic,Estonia,87.078399,84.300476
5,21,1,2025-08-30,Iceland,Belgium,74.588577,88.874494
5,22,1,2025-08-30,Italy,Georgia,84.63566,74.105509
5,23,1,2025-08-30,Great Britain,Sweden,74.611056,70.198551
5,24,1,2025-08-30,France,Slovenia,77.334306,68.120431
5,25,1,2025-08-30,Latvia,Serbia,82.150449,104.36062
5,26,1,2025-08-30,Cyprus,Greece,54.213985,117.46119
5,27,1,2025-08-30,Montenegro,Finland,82.980944,99.257465
5,28,1,2025-08-30,Turkey,Portugal,100.01208,86.590701
5,29,1,2025-08-30,Poland,Israel,92.85643,57.277368
5,30,1,2025-08-30,Spain,Bosnia & Herzegovina,70.480618,71.10407
5,31,1,2025-08-31,Georgia,Greece,58.538793,91.815727999999993
5,32,1,2025-08-31,Slovenia,Belgium,57.98041,61.027837
5,33,1,2025-08-31,Israel,France,76.993998,80.834504
5,34,1,2025-08-31,Spain,Cyprus,110.23974,64.508028
5,35,1,2025-08-31,Bosnia & Herzegovina,Italy,89.210082,82.039368
5,36,1,2025-08-31,Poland,Iceland,89.080385,84.801397
5,37,1,2025-09-01,Sweden,Montenegro,79.6629,78.346345
5,38,1,2025-09-01,Estonia,Turkey,100.42555,87.066436
5,39,1,2025-09-01,Germany,Great Britain,97.024558,84.680181
5,40,1,2025-09-01,Portugal,Latvia,84.323015,95.250418
