date,home,away,home_score,away_score
26.07. 05:00AOT,Fubon Braves,Nanjing Tongxi,94,104
25.07. 17:00,Cyprus,Switzerland,65,62
24.07. 14:00,Cyprus,Switzerland,46,52
24.07. 11:30,China,Croatia,59,72
24.07. 08:00,Tunisia,Latvia,74,71
23.07. 11:30,Latvia,Croatia,50,75
23.07. 08:00,China,Tunisia,74,50
22.07. 08:00,Tunisia,Latvia,50,45
21.07. 17:00,Slovenia U18,Croatia U18,92,68
21.07. 16:00,Slovakia,Kosovo,82,65
14.07. 13:00,China U23,USA U23,78,66
14.07. 11:30,Kyrgyzstan U23,Uzbekistan U23,70,74
14.07. 11:00,Bosnia & Herzegovina U23,Italy U23,87,56
13.07. 16:00,Slovakia,Ireland,97,65
13.07. 13:00,USA U23,Bosnia & Herzegovina U23,59,70
13.07. 11:30,Kyrgyzstan U23,Uzbekistan U23,92,80
13.07. 11:00,China U23,Italy U23,91,65
12.07. 16:00,Slovakia,Ireland,105,66
12.07. 14:00,Italy U23,USA U23,46,69
12.07. 11:45,China U23,Bosnia & Herzegovina U23,70,75
12.07. 11:30,Kyrgyzstan U23,Uzbekistan U23,65,83
10.07. 19:30,Sweden U20,Finland U20,72,72
09.07. 19:30,Portugal U20,Finland U20,75,52
08.07. 19:30,Portugal U20,Georgia U20,93,57
08.07. 16:00,Jordan,Egypt,69,81
07.07. 17:00,Portugal U20,Sweden U20,84,69
07.07. 16:30,Israel U20,Spain U20,88,78
07.07. 14:15,Lithuania U20,Croatia U20,83,75
06.07. 18:30,Italy U20,Montenegro U20,89,71
06.07. 17:30,Israel U20,Lithuania U20,106,107
06.07. 16:00,Poland U20,Great Britain U20,57,78
06.07. 15:45,Croatia U20,Spain U20,59,82
06.07. 15:00,Estonia U20,Latvia U20,58,73
06.07. 12:00,Slovenia U20,Slovakia U20,65,67
05.07. 18:30,Great Britain U20,Italy U20,40,57
05.07. 16:00,Montenegro U20,Poland U20,76,56
05.07. 16:00,Turkey U20,France U20,88,64
05.07. 15:00,Estonia U20,Latvia U20,83,64
05.07. 14:00,Georgia U20,Belarus U20,72,64
05.07. 13:00,Greece U20,Serbia U20,65,70
05.07. 13:00,Hungary U20,Czech Republic U20,69,76
05.07. 13:00,Spain U20,Lithuania U20,82,71
05.07. 10:45,Israel U20,Croatia U20,89,87
04.07. 18:30,Italy U20,Poland U20,105,62
04.07. 16:00,Great Britain U20,Montenegro U20,68,83
04.07. 16:00,Serbia U20,Turkey U20,60,88
04.07. 15:30,Hungary U20,Czech Republic U20,67,70
04.07. 14:00,Georgia U20,Belarus U20,88,59
04.07. 13:00,France U20,Ukraine U20,75,63
03.07. 16:00,Serbia U20,France U20,61,44
03.07. 13:00AOT,Ukraine U20,Greece U20,82,86
02.07. 16:00,Greece U20,Turkey U20,62,82
02.07. 13:00,Ukraine U20,Serbia U20,71,80
01.07. 16:00,Turkey U20,Ukraine U20,88,59
01.07. 15:00,Bulgaria U20,North Macedonia U20,78,73
01.07. 13:00,France U20,Greece U20,55,60
30.06. 17:00,Belgium U20,Slovenia U20,50,73
30.06. 15:00,Croatia U20,Israel U20,81,83
30.06. 12:00,Poland U20,Latvia U20,92,64
29.06. 17:00,Slovenia U20,Israel U20,69,85
29.06. 16:00,Poland U20,Latvia U20,97,74
29.06. 16:00,Russia U20,Belarus U20,105,89
29.06. 15:00,Belgium U20,Croatia U20,48,76
29.06. 15:00,Finland U20,Portugal U20,66,72
29.06. 09:30,Tunisia,Morocco,77,75
28.06. 17:00AOT,Finland U20,Portugal U20,69,78
28.06. 17:00,Israel U20,Belgium U20,87,58
28.06. 17:00,Serbia U20,France U20,66,55
28.06. 15:30,Hungary U20,North Macedonia U20,56,58
28.06. 15:00,Croatia U20,Slovenia U20,65,63
28.06. 14:30,Finland,Canada,93,81
26.06. 17:00,Greece U19,USA U19,58,72
26.06. 09:00,Bulgaria U20,Sweden U20,65,72
25.06. 17:00,Greece U19,Serbia U19,69,62
25.06. 15:00,Bulgaria U20,Sweden U20,57,71
25.06. 14:00,Latvia U19,China U19,94,76
23.06. 18:30,Italy U20,Greece U20,82,66
23.06. 18:15,North Macedonia U20,Russia U20,79,85
23.06. 16:00,Germany U20,Slovenia U20,82,68
23.06. 15:00,Montenegro U20,Kosovo U20,78,33
23.06. 15:00,Poland U20,Finland U20,62,70
23.06. 10:00,Portugal U20,Belarus U20,66,55
23.06. 08:00,Israel U20,Czech Republic U20,83,68
22.06. 18:30AOT,Germany U20,Italy U20,101,97
22.06. 18:15,Montenegro U20,Russia U20,67,70
22.06. 16:00,Greece U20,Slovenia U20,83,86
22.06. 16:00,Kosovo U20,North Macedonia U20,55,77
22.06. 16:00,Poland U20,Finland U20,62,58
22.06. 16:00,Portugal U20,Czech Republic U20,103,65
22.06. 14:00,Israel U20,Belarus U20,94,67
22.06. 13:15,Ukraine U20,Georgia U20,73,64
22.06. 09:00,Lithuania U20,Latvia U20,116,54
21.06. 20:00AOT,Portugal U20,Israel U20,93,89
21.06. 18:30,Italy U20,Slovenia U20,73,63
21.06. 18:00,Belarus U20,Czech Republic U20,66,87
21.06. 16:00,Germany U20,Greece U20,91,83
21.06. 13:15,Georgia U20,Slovakia U20,85,71
18.06. 11:00,North Macedonia U20,Bulgaria U20,79,81
17.06. 16:00,North Macedonia U20,Bulgaria U20,59,77
17.06. 16:00,Serbia U19,France U19,85,72
16.06. 16:00,Slovenia U18,Georgia U20,77,74
16.06. 15:00,France U20,Turkey U20,62,57
16.06. 11:00,Latvia U19,Lithuania U19,84,82
15.06. 18:00,France U20,Turkey U20,64,66
15.06. 14:00,Slovenia U20,Croatia U20,58,69
15.06. 13:00,Hungary U20,Slovakia U20,72,63
14.06. 17:00,Hungary U20,Slovakia U20,67,70
14.06. 16:00,Slovenia U20,Georgia U20,71,64
14.06. 15:00,Bulgaria U20,Israel U20,63,102
14.06. 15:00,Poland U20,Czech Republic U20,77,83
13.06. 15:00,Bulgaria U20,Israel U20,87,100
