date,division,game_nr,home,away,home_timediff,away_timediff
2025-09-12,1,1,Greece,Turkey,3,3
2025-09-12,1,2,Finland,Germany,2,2
2025-09-14,1,3,Finland,Greece,2,2
2025-09-14,1,4,Turkey,Germany,2,2
