date,division,game_nr,home,away,home_timediff,away_timediff
2025-09-06,1,1,Turkey,Sweden,3,3
2025-09-06,1,2,Germany,Portugal,3,3
2025-09-06,1,3,Latvia,Lithuania,3,3
2025-09-06,1,4,Finland,Serbia,3,3
2025-09-07,1,5,Poland,Bosnia & Herzegovina,3,3
2025-09-07,1,6,France,Georgia,3,3
2025-09-07,1,7,Italy,Slovenia,3,3
2025-09-07,1,8,Greece,Israel,3,3
