date,division,game_nr,home,away,home_timediff,away_timediff
2025-09-06,1,1,Turkey,Sweden,3,3
2025-09-06,1,2,Germany,Portugal,3,3
2025-09-06,1,3,Latvia,Lithuania,3,3
2025-09-06,1,4,Finland,Serbia,3,3
