iteration,game_nr,division,date,home,away,home_goals,away_goals
22,1,1,2025-09-06,Turkey,Sweden,76.911674,89.583868
22,2,1,2025-09-06,Germany,Portugal,69.555392,69.323352
22,3,1,2025-09-06,Latvia,Lithuania,81.853566,71.145504
22,4,1,2025-09-06,Finland,Serbia,101.57833,99.926786
23,1,1,2025-09-06,Turkey,Sweden,91.735584,79.146746
23,2,1,2025-09-06,Germany,Portugal,82.446413,61.512085
23,3,1,2025-09-06,Latvia,Lithuania,73.608298,96.213803
23,4,1,2025-09-06,Finland,Serbia,111.34516,101.73032
24,1,1,2025-09-06,Turkey,Sweden,88.849953,78.133843
24,2,1,2025-09-06,Germany,Portugal,97.59122,73.073122
24,3,1,2025-09-06,Latvia,Lithuania,90.904584,84.452814
24,4,1,2025-09-06,Finland,Serbia,75.196109,82.478176
25,1,1,2025-09-06,Turkey,Sweden,78.353092,63.322472
25,2,1,2025-09-06,Germany,Portugal,95.575631,72.921434
25,3,1,2025-09-06,Latvia,Lithuania,84.130032,88.736313
25,4,1,2025-09-06,Finland,Serbia,97.34315,82.552496
26,1,1,2025-09-06,Turkey,Sweden,83.028455,60.208348
26,2,1,2025-09-06,Germany,Portugal,101.48732,71.211551
26,3,1,2025-09-06,Latvia,Lithuania,98.400035,82.562502
26,4,1,2025-09-06,Finland,Serbia,83.966737,83.561741
27,1,1,2025-09-06,Turkey,Sweden,62.509139,57.103434
27,2,1,2025-09-06,Germany,Portugal,91.391392,74.666411
27,3,1,2025-09-06,Latvia,Lithuania,81.257217,71.642863
27,4,1,2025-09-06,Finland,Serbia,72.90969,90.967487
28,1,1,2025-09-06,Turkey,Sweden,81.096227,80.986423
28,2,1,2025-09-06,Germany,Portugal,69.377796,53.266142
28,3,1,2025-09-06,Latvia,Lithuania,69.677254,89.685121
28,4,1,2025-09-06,Finland,Serbia,95.735211,103.62683
29,1,1,2025-09-06,Turkey,Sweden,83.906811,64.813173
29,2,1,2025-09-06,Germany,Portugal,72.860462,62.498861
29,3,1,2025-09-06,Latvia,Lithuania,112.21965,96.14149
29,4,1,2025-09-06,Finland,Serbia,83.850865,91.160606
30,1,1,2025-09-06,Turkey,Sweden,92.222267,80.551969
30,2,1,2025-09-06,Germany,Portugal,75.726104,48.174116
30,3,1,2025-09-06,Latvia,Lithuania,91.145208,75.764709
30,4,1,2025-09-06,Finland,Serbia,88.456784,94.674534
31,1,1,2025-09-06,Turkey,Sweden,74.622271,64.485842
31,2,1,2025-09-06,Germany,Portugal,76.383172,66.261838
31,3,1,2025-09-06,Latvia,Lithuania,75.763466,87.690604
31,4,1,2025-09-06,Finland,Serbia,107.96991,87.712225
32,1,1,2025-09-06,Turkey,Sweden,99.456824,90.520816
32,2,1,2025-09-06,Germany,Portugal,96.380962,55.357137
