date,division,game_nr,home,away,home_timediff,away_timediff
2025-09-04,1,1,Bosnia & Herzegovina,Georgia,2,2
2025-09-04,1,2,France,Iceland,2,2
2025-09-04,1,3,Israel,Slovenia,2,2
2025-09-04,1,4,Cyprus,Italy,2,2
2025-09-04,1,5,Poland,Belgium,2,2
2025-09-04,1,6,Spain,Greece,2,2
