season,division,date,home,away,home_goals,away_goals,game_nr,team1_home,home_timediff,away_timediff,home_round,away_round,season_first,home_nr,away_nr
2019,3,2017-11-25,Canada,Bahamas,93,69,307,1,7,7,1,1,1,13,6
2019,3,2017-11-25,Venezuela,Colombia,85,71,308,1,97,96,3,4,1,83,18
2019,3,2017-11-25,Chile,Brazil,73,86,309,1,7,95,1,4,1,16,10
2019,3,2017-11-26,USA,Mexico,91,55,310,1,2,7,2,1,0,79,52
2019,3,2017-11-26,Panama,Argentina,59,68,311,1,3,96,2,6,0,59,3
2019,3,2017-11-26,Cameroon,Tunisia,66,67,312,1,1,2,2,7,0,12,77
2019,3,2017-11-26,Spain,Slovenia,92,84,313,1,2,70,19,23,0,73,70
2019,3,2017-11-26,Hungary,Kosovo,84,76,314,1,2,2,25,14,0,34,47
2019,3,2017-11-26,Lithuania,Poland,75,55,315,1,2,2,16,19,0,50,61
2019,3,2017-11-26,D.R. Congo,Angola,64,73,316,1,2,1,2,3,0,22,2
2019,3,2017-11-26,Jordan,Lebanon,87,83,317,1,3,3,2,2,0,45,49
2019,3,2017-11-26,Croatia,Italy,64,80,318,1,2,74,12,14,0,19,42
2019,3,2017-11-26,Ukraine,Turkey,60,67,319,1,2,2,20,15,0,81,78
2019,3,2017-11-26,Latvia,Sweden,82,73,320,1,2,2,15,12,0,48,74
2019,3,2017-11-26,India,Syria,57,74,321,1,3,3,2,2,0,36,76
2019,3,2017-11-26,South Korea,China,81,92,322,1,3,100,2,4,0,71,17
2019,3,2017-11-27,Brazil,Venezuela,72,60,323,1,2,2,5,4,0,10,83
2019,3,2017-11-27,France,Bosnia & Herzegovina,84,65,324,1,3,3,16,13,0,28,9
2019,3,2017-11-27,Iceland,Bulgaria,74,77,325,1,3,3,21,13,0,35,11
2019,3,2017-11-27,Austria,Germany,49,90,326,1,3,3,15,20,0,5,30
2019,3,2017-11-27,Serbia,Georgia,105,87,327,1,3,3,13,18,0,68,29
2019,3,2017-11-27,Estonia,Great Britain,73,70,328,1,3,3,13,20,0,26,31
2019,3,2017-11-27,Finland,Czech Republic,56,64,329,1,3,3,15,15,0,27,21
2019,3,2017-11-27,Greece,Israel,82,61,330,1,3,3,13,17,0,32,41
2019,3,2017-11-27,Kazakhstan,Iraq,82,76,331,1,3,3,2,2,0,46,39
2019,3,2017-11-27,Russia,Belgium,76,69,332,1,3,3,21,22,0,65,8
2019,3,2017-11-27,Iran,Qatar,65,39,333,1,3,3,5,2,0,38,64
2019,3,2017-11-27,Australia,Japan,82,58,334,1,7,3,1,4,1,4,44
2019,3,2017-11-28,Colombia,Chile,69,74,335,1,3,3,5,2,0,18,16
2019,3,2017-11-28,Dominican Republic,Canada,88,76,336,1,7,3,1,2,1,24,13
2019,3,2018-02-22,Brazil,Colombia,84,49,337,1,87,86,6,6,0,10,18
2019,3,2018-02-22,Iraq,Qatar,66,77,338,1,87,87,3,3,0,39,64
2019,3,2018-02-22,Kazakhstan,Iran,54,75,339,1,87,87,3,6,0,46,38
2019,3,2018-02-22,Australia,Philippines,84,68,340,1,87,90,2,2,0,4,60
2019,3,2018-02-23,France,Russia,75,74,341,1,88,88,17,22,0,28,65
2019,3,2018-02-23,Iceland,Finland,81,76,342,1,88,88,22,16,0,35,27
2019,3,2018-02-23,Italy,Netherlands,80,62,343,1,89,91,15,17,0,42,54
2019,3,2018-02-23,Bosnia & Herzegovina,Belgium,72,70,344,1,88,88,14,23,0,9,8
2019,3,2018-02-23,Montenegro,Slovenia,63,75,345,1,91,89,20,24,0,53,70
2019,3,2018-02-23,Germany,Serbia,79,74,346,1,88,88,21,14,0,30,68
2019,3,2018-02-23,Poland,Kosovo,90,62,347,1,89,89,20,15,0,61,47
2019,3,2018-02-23,Sweden,Turkey,59,58,348,1,89,89,13,16,0,74,78
2019,3,2018-02-23,Lithuania,Hungary,80,75,349,1,89,89,17,26,0,50,34
2019,3,2018-02-23,Latvia,Ukraine,68,82,350,1,89,89,16,21,0,48,81
2019,3,2018-02-23,Austria,Georgia,64,78,351,1,88,88,16,19,0,5,29
2019,3,2018-02-23,Greece,Estonia,87,75,352,1,88,88,14,14,0,32,26
2019,3,2018-02-23,Bulgaria,Czech Republic,76,78,353,1,88,88,14,16,0,11,21
2019,3,2018-02-23,Uganda,Nigeria,86,102,354,1,7,7,1,1,1,80,56
2019,3,2018-02-23,Syria,Lebanon,63,87,355,1,89,89,3,3,0,76,49
2019,3,2018-02-23,Senegal,Central African Republic,70,65,356,1,100,7,2,1,1,67,15
2019,3,2018-02-23,India,Jordan,88,102,357,1,89,89,3,3,0,36,45
2019,3,2018-02-23,Israel,Great Britain,82,75,358,1,88,88,18,21,0,41,31
2019,3,2018-02-23,China,New Zealand,73,82,359,1,89,92,5,3,0,17,55
2019,3,2018-02-23,Bahamas,Dominican Republic,63,96,360,1,90,87,2,2,0,6,24
2019,3,2018-02-23,Venezuela,Chile,77,56,361,1,88,87,5,3,0,83,16
2019,3,2018-02-24,Ivory Coast,Senegal,67,60,362,1,7,1,1,3,1,43,67
2019,3,2018-02-24,Mexico,Puerto Rico,80,100,363,1,90,92,2,2,0,52,63
2019,3,2018-02-24,Argentina,Uruguay,83,88,364,1,90,93,7,9,0,3,82
2019,3,2018-02-25,Brazil,Chile,83,58,365,1,3,2,7,4,0,10,16
2019,3,2018-02-25,Austria,Serbia,81,82,366,1,2,2,17,15,0,5,68
2019,3,2018-02-25,Finland,Bulgaria,75,70,367,1,2,2,17,15,0,27,11
2019,3,2018-02-25,Greece,Great Britain,75,70,368,1,2,2,15,22,0,32,31
2019,3,2018-02-25,Iceland,Czech Republic,76,75,369,1,2,2,23,17,0,35,21
2019,3,2018-02-25,Estonia,Israel,78,62,370,1,2,2,15,19,0,26,41
2019,3,2018-02-25,Georgia,Germany,77,87,371,1,2,2,20,22,0,29,30
2019,3,2018-02-25,Iran,Iraq,83,53,372,1,3,3,7,4,0,38,39
2019,3,2018-02-25,France,Belgium,64,49,373,1,2,2,18,24,0,28,8
2019,3,2018-02-25,Russia,Bosnia & Herzegovina,70,53,374,1,2,2,23,15,0,65,9
2019,3,2018-02-25,Ivory Coast,Central African Republic,62,63,375,1,1,2,2,2,0,43,15
2019,3,2018-02-25,Kazakhstan,Qatar,96,63,376,1,3,3,4,4,0,46,64
2019,3,2018-02-25,Philippines,Japan,89,84,377,1,3,90,3,5,0,60,44
2019,3,2018-02-26,Croatia,Netherlands,82,78,378,1,92,3,13,18,0,19,54
2019,3,2018-02-26,Hungary,Poland,64,57,379,1,3,3,27,21,0,34,61
2019,3,2018-02-26,Spain,Montenegro,79,67,380,1,92,3,20,21,0,73,53
2019,3,2018-02-26,Latvia,Turkey,79,70,381,1,3,3,17,17,0,48,78
2019,3,2018-02-26,Lithuania,Kosovo,106,50,382,1,3,3,18,16,0,50,47
2019,3,2018-02-26,Jordan,Syria,87,62,383,1,3,3,4,4,0,45,76
2019,3,2018-02-26,Ukraine,Sweden,77,66,384,1,3,3,22,14,0,81,74
2019,3,2018-02-26,India,Lebanon,50,90,385,1,3,3,4,4,0,36,49
2019,3,2018-02-26,South Korea,New Zealand,84,93,386,1,92,3,3,4,0,71,55
2019,3,2018-02-26,Colombia,Venezuela,62,73,387,1,4,3,7,6,0,18,83
2019,3,2018-02-26,Bahamas,Canada,67,113,388,1,3,90,3,3,0,6,13
2019,3,2018-02-27,USA,Puerto Rico,83,75,389,1,93,3,3,3,0,79,63
2019,3,2018-02-27,Panama,Uruguay,86,75,390,1,93,3,3,10,0,59,82
2018,2,2018-06-15,Japan,South Korea,88,80,391,1,100,100,6,4,1,44,71
2018,2,2018-06-17,Japan,South Korea,87,99,392,1,2,2,7,5,0,44,71
2018,2,2018-06-18,Cameroon,Saudi Arabia,76,59,393,1,100,100,3,2,1,12,66
2018,2,2018-06-18,Jordan,Uganda,91,75,394,1,100,100,5,2,1,45,80
2018,2,2018-06-19,Jordan,Cameroon,74,79,395,1,1,1,6,4,0,45,12
2018,2,2018-06-19,Cyprus,Lebanon,53,74,396,1,100,100,7,5,1,20,49
2018,2,2018-06-19,Saudi Arabia,Iraq,56,71,397,1,1,100,3,5,0,66,39
2018,2,2018-06-21,Estonia,Finland,69,76,398,1,100,100,16,18,1,26,27
2018,2,2018-06-21,Bulgaria,Tunisia,81,61,399,1,100,100,16,8,1,11,77
2018,2,2018-06-22,Croatia,Bosnia & Herzegovina,88,75,400,1,100,100,14,16,1,19,9
2018,2,2018-06-22,Ireland,Luxembourg,82,67,401,1,7,100,1,7,1,40,51
2018,2,2018-06-22,Czech Republic,Georgia,71,57,402,1,100,100,18,21,1,21,29
2018,2,2018-06-22,Bulgaria,Tunisia,84,87,403,1,1,1,17,9,0,11,77
2018,2,2018-06-22,Israel,Ukraine,83,85,404,1,100,100,20,23,1,41,81
2018,2,2018-06-23,Ireland,Luxembourg,93,97,405,1,1,1,2,8,0,40,51
2018,2,2018-06-25,Latvia,Russia,71,79,406,1,100,100,18,24,1,48,65
2018,2,2018-06-25,Finland,Estonia,95,76,407,1,4,4,19,17,0,27,26
2019,3,2018-06-28,Italy,Croatia,72,78,408,1,100,6,16,15,0,42,19
2019,3,2018-06-28,Lebanon,Jordan,77,76,409,1,9,9,6,7,0,49,45
2019,3,2018-06-28,Kosovo,Hungary,65,81,410,1,100,100,17,28,0,47,34
2019,3,2018-06-28,Slovenia,Spain,72,83,411,1,100,100,25,21,0,70,73
2019,3,2018-06-28,Poland,Lithuania,61,79,412,1,100,100,22,19,0,61,50
2019,3,2018-06-28,Turkey,Ukraine,80,66,413,1,100,6,18,24,0,78,81
2019,3,2018-06-28,Israel,Greece,78,96,414,1,6,100,21,16,0,41,32
2019,3,2018-06-28,Sweden,Latvia,72,82,415,1,100,3,15,19,0,74,48
2019,3,2018-06-28,Syria,India,81,76,416,1,100,100,5,5,0,76,36
2019,3,2018-06-28,China,South Korea,74,82,417,1,100,11,6,6,0,17,71
2019,3,2018-06-29,Canada,Dominican Republic,97,61,418,1,100,100,4,3,0,13,24
2019,3,2018-06-29,Venezuela,Brazil,72,56,419,1,100,100,7,8,0,83,10
2019,3,2018-06-29,Tunisia,Guinea,94,54,420,1,7,100,10,3,0,77,33
2019,3,2018-06-29,Nigeria,Uganda,109,66,421,1,100,11,2,3,0,56,80
2019,3,2018-06-29,Central African Republic,Senegal,82,91,422,1,100,100,3,4,0,15,67
2019,3,2018-06-29,Belgium,Russia,66,84,423,1,100,4,25,25,0,8,65
2019,3,2018-06-29,Bosnia & Herzegovina,France,52,102,424,1,7,100,17,19,0,9,28
2019,3,2018-06-29,Great Britain,Estonia,74,65,425,1,100,4,23,18,0,31,26
2019,3,2018-06-29,Egypt,D.R. Congo,63,77,426,1,100,100,3,3,0,25,22
2019,3,2018-06-29,Germany,Austria,85,63,427,1,100,100,23,18,0,30,5
2019,3,2018-06-29,Iraq,Kazakhstan,64,50,428,1,10,100,6,5,0,39,46
2019,3,2018-06-29,Czech Republic,Finland,77,73,429,1,7,4,19,20,0,21,27
2019,3,2018-06-29,Bulgaria,Iceland,88,86,430,1,7,100,18,24,0,11,35
2019,3,2018-06-29,Georgia,Serbia,50,87,431,1,7,100,22,16,0,29,68
2019,3,2018-06-29,Qatar,Iran,75,77,432,1,100,100,5,8,0,64,38
2019,3,2018-06-29,Japan,Australia,79,78,433,1,12,100,8,3,0,44,4
2019,3,2018-06-29,Mexico,USA,78,70,434,1,100,100,3,4,0,52,79
2019,3,2018-06-29,Argentina,Panama,87,62,435,1,100,100,8,4,0,3,59
2019,3,2018-06-30,Senegal,Ivory Coast,66,61,436,1,1,100,5,3,0,67,43
2019,3,2018-06-30,Angola,Egypt,65,58,437,1,100,1,4,4,0,2,25
2019,3,2018-06-30,Guinea,Cameroon,48,65,438,1,1,11,4,5,0,33,12
2019,3,2018-06-30,Chile,Colombia,67,71,439,1,100,100,5,8,0,16,18
2019,3,2018-07-01,Puerto Rico,Mexico,84,79,440,1,100,2,4,4,0,63,52
2019,3,2018-07-01,Uruguay,Argentina,58,102,441,1,100,2,11,9,0,82,3
2019,3,2018-07-01,Tunisia,Cameroon,56,53,442,1,2,1,11,6,0,77,12
2019,3,2018-07-01,Lebanon,Syria,87,50,443,1,3,3,7,6,0,49,76
2019,3,2018-07-01,Kosovo,Poland,70,103,444,1,3,3,18,23,0,47,61
2019,3,2018-07-01,Hungary,Lithuania,50,73,445,1,3,3,29,20,0,34,50
2019,3,2018-07-01,Slovenia,Montenegro,74,87,446,1,3,100,26,22,0,70,53
2019,3,2018-07-01,Central African Republic,Ivory Coast,69,60,447,1,2,1,4,4,0,15,43
2019,3,2018-07-01,Jordan,India,114,70,448,1,3,3,8,6,0,45,36
2019,3,2018-07-01,Netherlands,Italy,81,66,449,1,100,3,19,17,0,54,42
2019,3,2018-07-01,Angola,D.R. Congo,56,66,450,1,1,2,5,4,0,2,22
2019,3,2018-07-01,Turkey,Sweden,77,52,451,1,3,3,19,16,0,78,74
2019,3,2018-07-01,Ukraine,Latvia,71,93,452,1,3,3,25,20,0,81,48
2019,3,2018-07-01,New Zealand,China,67,57,453,1,100,3,5,7,0,55,17
2019,3,2018-07-02,Colombia,Brazil,71,98,454,1,2,3,9,9,0,18,10
2019,3,2018-07-02,Belgium,Bosnia & Herzegovina,79,77,455,1,3,3,26,18,0,8,9
2019,3,2018-07-02,Great Britain,Israel,59,67,456,1,3,4,24,22,0,31,41
2019,3,2018-07-02,Serbia,Germany,81,88,457,1,3,3,17,24,0,68,30
2019,3,2018-07-02,Czech Republic,Bulgaria,81,75,458,1,3,3,20,19,0,21,11
2019,3,2018-07-02,Estonia,Greece,56,78,459,1,3,4,19,17,0,26,32
2019,3,2018-07-02,Russia,France,78,84,460,1,3,3,26,20,0,65,28
2019,3,2018-07-02,Finland,Iceland,91,77,461,1,3,3,21,25,0,27,35
2019,3,2018-07-02,Qatar,Iraq,84,79,462,1,3,3,6,7,0,64,39
2019,3,2018-07-02,Georgia,Austria,98,73,463,1,3,3,23,19,0,29,5
2019,3,2018-07-02,Iran,Kazakhstan,88,56,464,1,3,3,9,6,0,38,46
2019,3,2018-07-02,Philippines,Australia,53,89,465,1,100,3,4,4,0,60,4
2019,3,2018-07-03,Chile,Venezuela,51,70,466,1,3,4,6,8,0,16,83
2019,3,2018-07-03,Dominican Republic,Bahamas,82,83,467,1,4,100,4,4,0,24,6
2018,2,2018-08-14,Finland,Croatia,70,77,468,1,43,47,22,16,0,27,19
2018,2,2018-08-15,Croatia,Tunisia,73,46,469,1,1,45,17,12,0,19,77
2018,2,2018-08-31,Finland,Latvia,80,73,470,1,17,61,23,21,0,27,48
2018,2,2018-09-05,Croatia,Slovenia,86,87,471,1,21,66,18,27,0,19,70
2018,2,2018-09-05,Finland,Lithuania,103,75,472,1,5,66,24,21,0,27,50
2018,2,2018-09-06,Russia,Israel,71,93,473,1,66,66,27,23,0,65,41
2018,2,2018-09-06,Estonia,Belgium,60,98,474,1,66,66,20,27,0,26,8
2018,2,2018-09-07,France,Montenegro,83,66,475,1,67,68,21,23,1,28,53
2018,2,2018-09-07,Portugal,Austria,74,79,476,1,100,67,13,20,1,62,5
2018,2,2018-09-07,Estonia,Belgium,55,68,477,1,1,1,21,28,0,26,8
2018,2,2018-09-07,Latvia,Finland,84,86,478,1,7,2,22,25,0,48,27
2018,2,2018-09-07,Israel,Poland,76,84,479,1,1,68,24,24,0,41,61
2018,2,2018-09-08,Slovenia,Croatia,75,83,480,1,3,3,28,19,0,70,19
2018,2,2018-09-08,Montenegro,Greece,76,87,481,1,1,68,24,18,0,53,32
2018,2,2018-09-08,Russia,Poland,88,68,482,1,2,1,28,25,0,65,61
2018,2,2018-09-09,France,Greece,84,68,483,1,2,1,22,19,0,28,32
2018,2,2018-09-09,Lithuania,Latvia,80,97,484,1,4,2,22,23,0,50,48
2019,3,2018-09-13,Canada,Brazil,85,77,485,1,76,73,5,10,0,13,10
2019,3,2018-09-13,Lebanon,China,92,88,486,1,74,74,8,8,0,49,17
2019,3,2018-09-13,Greece,Serbia,70,63,487,1,4,73,20,18,0,32,68
2019,3,2018-09-13,Israel,Georgia,80,85,488,1,6,73,25,24,0,41,29
2019,3,2018-09-13,Czech Republic,Russia,80,78,489,1,73,5,21,29,0,21,65
2019,3,2018-09-13,Estonia,Germany,43,86,490,1,6,73,22,25,0,26,30
2019,3,2018-09-13,Finland,Bosnia & Herzegovina,85,81,491,1,6,73,26,19,0,27,9
2019,3,2018-09-13,Jordan,South Korea,75,86,492,1,74,77,9,7,0,45,71
2019,3,2018-09-13,Qatar,Australia,43,95,493,1,73,73,7,5,0,64,4
2019,3,2018-09-13,Bulgaria,France,74,68,494,1,73,4,20,23,0,11,28
2019,3,2018-09-13,Kazakhstan,Japan,70,85,495,1,73,76,7,9,0,46,44
2019,3,2018-09-13,Syria,New Zealand,66,107,496,1,74,74,7,6,0,76,55
2019,3,2018-09-13,Iran,Philippines,81,73,497,1,73,73,10,5,0,38,60
2019,3,2018-09-14,Puerto Rico,Panama,82,73,498,1,75,77,5,5,0,63,59
2019,3,2018-09-14,Ivory Coast,Nigeria,73,84,499,1,75,77,5,3,0,43,56
2019,3,2018-09-14,Croatia,Lithuania,83,84,500,1,6,5,20,23,0,19,50
2019,3,2018-09-14,Italy,Poland,101,82,501,1,75,6,18,26,0,42,61
2019,3,2018-09-14,Netherlands,Hungary,59,74,502,1,75,75,20,30,0,54,34
2019,3,2018-09-14,Turkey,Montenegro,79,69,503,1,75,6,20,25,0,78,53
2019,3,2018-09-14,Latvia,Slovenia,85,74,504,1,5,6,24,29,0,48,70
2019,3,2018-09-14,Ukraine,Spain,76,65,505,1,75,78,26,22,0,81,73
2019,3,2018-09-14,Angola,Cameroon,83,76,506,1,75,75,6,7,0,2,12
2019,3,2018-09-14,Dominican Republic,Chile,71,46,507,1,73,73,5,7,0,24,16
2019,3,2018-09-15,Nigeria,Central African Republic,114,69,508,1,1,76,4,5,0,56,15
2019,3,2018-09-15,Tunisia,Egypt,69,47,509,1,31,77,13,5,0,77,25
2019,3,2018-09-15,USA,Uruguay,114,57,510,1,78,76,5,12,0,79,82
2019,3,2018-09-15,Mexico,Argentina,74,78,511,1,76,76,5,10,0,52,3
2019,3,2018-09-16,Venezuela,Dominican Republic,79,78,512,1,75,2,9,6,0,83,24
2019,3,2018-09-16,Cameroon,Egypt,58,62,513,1,2,1,8,6,0,12,25
2019,3,2018-09-16,Nigeria,Senegal,89,61,514,1,1,78,5,6,0,56,67
2019,3,2018-09-16,Serbia,Estonia,91,65,515,1,3,3,19,23,0,68,26
2019,3,2018-09-16,Bosnia & Herzegovina,Czech Republic,80,85,516,1,3,3,20,22,0,9,21
2019,3,2018-09-16,Tunisia,Angola,84,64,517,1,1,2,14,7,0,77,2
2019,3,2018-09-16,Germany,Israel,112,98,518,1,3,3,26,26,0,30,41
2019,3,2018-09-16,France,Finland,83,67,519,1,3,3,24,27,0,28,27
2019,3,2018-09-16,Georgia,Greece,85,86,520,1,3,3,25,21,0,29,32
2019,3,2018-09-16,Russia,Bulgaria,77,73,521,1,3,3,30,21,0,65,11
2019,3,2018-09-17,Chile,Canada,61,84,522,1,3,4,8,6,0,16,13
2019,3,2018-09-17,Uruguay,Mexico,63,60,523,1,2,2,13,6,0,82,52
2019,3,2018-09-17,Poland,Croatia,79,74,524,1,3,3,27,21,0,61,19
2019,3,2018-09-17,Montenegro,Ukraine,90,84,525,1,3,3,26,27,0,53,81
2019,3,2018-09-17,Slovenia,Turkey,77,86,526,1,3,3,30,21,0,70,78
2019,3,2018-09-17,Spain,Latvia,85,82,527,1,3,3,23,25,0,73,48
2019,3,2018-09-17,Lithuania,Netherlands,95,93,528,1,3,3,24,21,0,50,54
2019,3,2018-09-17,Hungary,Italy,63,69,529,1,3,3,31,19,0,34,42
2019,3,2018-09-17,China,Jordan,88,79,530,1,4,4,9,10,0,17,45
2019,3,2018-09-17,Philippines,Qatar,92,81,531,1,4,4,6,8,0,60,64
2019,3,2018-09-17,South Korea,Syria,103,66,532,1,4,4,8,8,0,71,76
2019,3,2018-09-17,Australia,Kazakhstan,94,41,533,1,4,4,6,8,0,4,46
2019,3,2018-09-17,Japan,Iran,70,56,534,1,4,4,10,11,0,44,38
2019,3,2018-09-17,New Zealand,Lebanon,63,60,535,1,4,4,7,9,0,55,49
2019,3,2018-09-18,Panama,USA,48,78,536,1,4,3,6,6,0,59,79
2019,3,2018-09-18,Argentina,Puerto Rico,106,84,537,1,3,4,11,6,0,3,63
2022,1,2018-11-23,Cyprus,Portugal,69,67,538,1,100,77,8,14,1,20,62
2022,1,2018-11-23,Slovakia,North Macedonia,66,74,539,1,100,100,15,15,1,69,57
2022,1,2018-11-26,North Macedonia,Switzerland,83,68,540,1,3,100,16,7,0,57,75
2022,1,2018-11-26,Portugal,Luxembourg,91,85,541,1,3,100,15,9,0,62,51
2019,3,2018-11-29,Uruguay,Puerto Rico,64,62,542,1,73,72,14,7,0,82,63
2019,3,2018-11-29,Italy,Lithuania,70,65,543,1,73,73,20,25,0,42,50
2019,3,2018-11-29,Netherlands,Poland,78,105,544,1,73,73,22,28,0,54,61
2019,3,2018-11-29,Latvia,Montenegro,75,84,545,1,73,73,26,27,0,48,53
2019,3,2018-11-29,Croatia,Hungary,74,69,546,1,73,73,22,32,0,19,34
2019,3,2018-11-29,Ukraine,Slovenia,82,54,547,1,73,73,28,31,0,81,70
2019,3,2018-11-29,Turkey,Spain,71,67,548,1,73,73,22,24,0,78,73
2019,3,2018-11-29,China,Syria,101,52,549,1,73,73,10,9,0,17,76
2019,3,2018-11-29,South Korea,Lebanon,84,71,550,1,73,73,9,10,0,71,49
2019,3,2018-11-29,New Zealand,Jordan,95,69,551,1,73,73,8,11,0,55,45
2019,3,2018-11-30,Venezuela,Canada,84,76,552,1,75,74,10,7,0,83,13
2019,3,2018-11-30,Brazil,Dominican Republic,100,82,553,1,78,75,11,7,0,10,24
2019,3,2018-11-30,Cameroon,Angola,73,77,554,1,75,75,9,8,0,12,2
2019,3,2018-11-30,Bulgaria,Bosnia & Herzegovina,89,82,555,1,75,75,22,21,0,11,9
2019,3,2018-11-30,Czech Republic,France,65,79,556,1,75,75,23,25,0,21,28
2019,3,2018-11-30,Estonia,Georgia,73,80,557,1,75,75,24,26,0,26,29
2019,3,2018-11-30,Finland,Russia,75,77,558,1,75,75,28,31,0,27,65
2019,3,2018-11-30,Greece,Germany,92,84,559,1,75,75,22,27,0,32,30
2019,3,2018-11-30,Israel,Serbia,83,74,560,1,75,75,27,20,0,41,68
2019,3,2018-11-30,Philippines,Kazakhstan,88,92,561,1,74,74,7,9,0,60,46
2019,3,2018-11-30,Japan,Qatar,85,47,562,1,74,74,11,9,0,44,64
2019,3,2018-11-30,Australia,Iran,76,47,563,1,74,74,7,12,0,4,38
2019,3,2018-11-30,Panama,Mexico,76,65,564,1,73,74,7,7,0,59,52
2019,3,2018-11-30,Argentina,USA,80,63,565,1,73,73,12,7,0,3,79
2019,3,2018-12-01,Egypt,Tunisia,73,64,566,1,76,76,7,15,0,25,77
2019,3,2018-12-02,Uruguay,USA,70,78,567,1,3,2,15,8,0,82,79
2019,3,2018-12-02,Panama,Puerto Rico,70,71,568,1,2,3,8,8,0,59,63
2019,3,2018-12-02,Poland,Italy,94,78,569,1,3,3,29,21,0,61,42
2019,3,2018-12-02,Angola,Tunisia,69,63,570,1,2,1,9,16,0,2,77
2019,3,2018-12-02,Montenegro,Turkey,71,66,571,1,3,3,28,23,0,53,78
2019,3,2018-12-02,Lithuania,Croatia,79,62,572,1,3,3,26,23,0,50,19
2019,3,2018-12-02,Spain,Ukraine,72,68,573,1,3,3,25,29,0,73,81
2019,3,2018-12-02,Slovenia,Latvia,77,82,574,1,3,3,32,27,0,70,48
2019,3,2018-12-02,Hungary,Netherlands,91,86,575,1,3,3,33,23,0,34,54
2019,3,2018-12-02,Egypt,Cameroon,60,80,576,1,1,2,8,10,0,25,12
2019,3,2018-12-02,China,Lebanon,72,52,577,1,3,3,11,11,0,17,49
2019,3,2018-12-02,South Korea,Jordan,88,67,578,1,3,3,10,12,0,71,45
2019,3,2018-12-02,New Zealand,Syria,97,74,579,1,3,3,9,10,0,55,76
2019,3,2018-12-03,Chile,Dominican Republic,65,74,580,1,77,3,9,8,0,16,24
2019,3,2018-12-03,Brazil,Canada,67,94,581,1,3,3,12,8,0,10,13
2019,3,2018-12-03,Serbia,Greece,84,61,582,1,3,3,21,23,0,68,32
2019,3,2018-12-03,Germany,Estonia,87,70,583,1,3,3,28,25,0,30,26
2019,3,2018-12-03,Bosnia & Herzegovina,Finland,77,81,584,1,3,3,22,29,0,9,27
2019,3,2018-12-03,France,Bulgaria,77,53,585,1,3,3,26,23,0,28,11
2019,3,2018-12-03,Russia,Czech Republic,81,61,586,1,3,3,32,24,0,65,21
2019,3,2018-12-03,Georgia,Israel,71,69,587,1,3,3,27,28,0,29,41
2019,3,2018-12-03,Philippines,Iran,70,78,588,1,3,3,8,13,0,60,38
2019,3,2018-12-03,Japan,Kazakhstan,86,70,589,1,3,3,12,10,0,44,46
2019,3,2018-12-03,Australia,Qatar,110,59,590,1,3,3,8,10,0,4,64
2019,3,2018-12-03,Argentina,Mexico,85,71,591,1,3,3,13,8,0,3,52
2019,3,2019-02-21,Canada,Chile,85,46,592,1,80,80,9,10,0,13,16
2019,3,2019-02-21,Greece,Georgia,81,69,593,1,80,80,24,28,0,32,29
2019,3,2019-02-21,Israel,Germany,81,77,594,1,80,80,29,29,0,41,30
2019,3,2019-02-21,Czech Republic,Bosnia & Herzegovina,69,64,595,1,80,80,25,23,0,21,9
2019,3,2019-02-21,Estonia,Serbia,71,70,596,1,80,80,26,22,0,26,68
2019,3,2019-02-21,Finland,France,76,69,597,1,80,80,30,27,0,27,28
2019,3,2019-02-21,Qatar,Philippines,46,84,598,1,80,80,11,9,0,64,60
2019,3,2019-02-21,Bulgaria,Russia,60,104,599,1,80,80,24,33,0,11,65
2019,3,2019-02-21,Iran,Japan,89,97,600,1,80,80,14,13,0,38,44
2019,3,2019-02-21,Kazakhstan,Australia,60,81,601,1,80,80,11,9,0,46,4
2022,1,2019-02-22,Luxembourg,Cyprus,53,67,602,1,88,91,10,9,0,51,20
2022,1,2019-02-22,Switzerland,Slovakia,83,80,603,1,88,91,8,16,0,75,69
2022,1,2019-02-22,Denmark,Albania,82,69,604,1,100,100,7,11,1,23,1
2019,3,2019-02-22,Nigeria,Ivory Coast,46,72,605,1,100,100,6,6,0,56,43
2019,3,2019-02-22,Lebanon,New Zealand,67,69,606,1,82,82,12,10,0,49,55
2019,3,2019-02-22,Italy,Hungary,75,41,607,1,82,82,22,34,0,42,34
2019,3,2019-02-22,Netherlands,Lithuania,69,78,608,1,82,82,24,27,0,54,50
2019,3,2019-02-22,Jordan,China,86,62,609,1,82,82,13,12,0,45,17
2019,3,2019-02-22,Latvia,Spain,62,67,610,1,82,82,28,26,0,48,73
2019,3,2019-02-22,Croatia,Poland,69,77,611,1,82,82,24,30,0,19,61
2019,3,2019-02-22,Ukraine,Montenegro,74,76,612,1,82,82,30,29,0,81,53
2019,3,2019-02-22,Turkey,Slovenia,77,58,613,1,82,82,24,33,0,78,70
2019,3,2019-02-22,Syria,South Korea,74,87,614,1,82,82,11,11,0,76,71
2019,3,2019-02-22,Dominican Republic,Venezuela,72,67,615,1,81,84,9,11,0,24,83
2019,3,2019-02-23,Central African Republic,Nigeria,59,72,616,1,100,1,6,7,0,15,56
2019,3,2019-02-23,Mexico,Uruguay,88,77,617,1,82,83,9,16,0,52,82
2019,3,2019-02-23,Puerto Rico,Argentina,87,86,618,1,83,82,9,14,0,63,3
2019,3,2019-02-23,USA,Panama,111,80,619,1,83,83,9,9,0,79,59
