iteration,game_nr,division,date,home,away,home_goals,away_goals
1,35,1,2025-08-31,Georgia,Greece,95.476293,79.68772
1,36,1,2025-08-31,Slovenia,Belgium,91.145036,67.425791
1,37,1,2025-09-01,Serbia,Czech Republic,103.3691,72.77478
1,38,1,2025-09-01,Finland,Lithuania,88.85645,107.26269
1,39,1,2025-09-01,Latvia,Portugal,98.005723,54.384343
1,40,1,2025-09-01,Germany,Great Britain,91.893867,69.056401
1,41,1,2025-09-01,Estonia,Turkey,52.169359,71.479973
1,42,1,2025-09-01,Sweden,Montenegro,69.973708,76.983105
1,43,1,2025-09-02,Poland,France,64.953653,69.007463
1,44,1,2025-09-02,Italy,Spain,77.811476,84.509931
1,45,1,2025-09-02,Cyprus,Georgia,98.480102,93.106754
1,46,1,2025-09-02,Iceland,Slovenia,72.29625,107.2723
1,47,1,2025-09-02,Belgium,Israel,75.781953,90.01598
1,48,1,2025-09-02,Greece,Bosnia & Herzegovina,91.556038,75.013126
2,1,1,2025-08-27,Serbia,Estonia,82.054741,64.459387
2,2,1,2025-08-27,Finland,Sweden,85.277408,73.555367
2,3,1,2025-08-27,Latvia,Turkey,115.26297,93.921102
2,4,1,2025-08-27,Montenegro,Germany,74.564914,103.70968
2,5,1,2025-08-27,Czech Republic,Portugal,98.492369,78.290339
2,6,1,2025-08-27,Great Britain,Lithuania,83.754685,103.67748
2,7,1,2025-08-28,Greece,Italy,72.497992,68.70031
2,8,1,2025-08-28,Poland,Slovenia,80.774625,94.220412
2,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,74.771026,90.877009
2,10,1,2025-08-28,Belgium,France,76.923269,84.044985
2,11,1,2025-08-28,Georgia,Spain,61.168867,96.159515
2,12,1,2025-08-28,Israel,Iceland,79.060861,97.124661
2,13,1,2025-08-29,Portugal,Serbia,50.074585,107.30465
2,14,1,2025-08-29,Finland,Great Britain,99.616913,84.369512
2,15,1,2025-08-29,Latvia,Estonia,77.487413,67.150628
2,16,1,2025-08-29,Lithuania,Montenegro,95.017636,69.300127
2,17,1,2025-08-29,Turkey,Czech Republic,89.642502,66.624419
2,18,1,2025-08-29,Germany,Sweden,93.690841,93.665247
2,19,1,2025-08-30,Poland,Israel,79.376531,84.316522
2,20,1,2025-08-30,Spain,Bosnia & Herzegovina,88.903177,79.729498
2,21,1,2025-08-30,Turkey,Portugal,94.541234,73.075234
2,22,1,2025-08-30,Finland,Montenegro,100.86739,85.232383
2,23,1,2025-08-30,Cyprus,Greece,82.230362,57.59574
2,24,1,2025-08-30,France,Slovenia,86.425772,99.366658
2,25,1,2025-08-30,Latvia,Serbia,81.022702,91.226596
2,26,1,2025-08-30,Great Britain,Sweden,62.081132,93.204648
2,27,1,2025-08-30,Iceland,Belgium,68.421831,73.678018
2,28,1,2025-08-30,Italy,Georgia,89.588834,53.957677
2,29,1,2025-08-30,Czech Republic,Estonia,60.641567,85.340911
2,30,1,2025-08-30,Lithuania,Germany,94.833689,87.511034
2,31,1,2025-08-31,Bosnia & Herzegovina,Italy,97.777318,96.924119
2,32,1,2025-08-31,Poland,Iceland,95.945447,81.663874
2,33,1,2025-08-31,Cyprus,Spain,66.081011,88.009784
2,34,1,2025-08-31,Israel,France,74.464626,92.583799
2,35,1,2025-08-31,Georgia,Greece,56.412179,73.958311
2,36,1,2025-08-31,Slovenia,Belgium,75.627564,60.555504
2,37,1,2025-09-01,Serbia,Czech Republic,114.48137,85.777934
2,38,1,2025-09-01,Finland,Lithuania,82.249251,75.076958
2,39,1,2025-09-01,Latvia,Portugal,100.02373,97.490762
2,40,1,2025-09-01,Germany,Great Britain,105.7977,55.45135
2,41,1,2025-09-01,Estonia,Turkey,62.764301,84.22971
2,42,1,2025-09-01,Sweden,Montenegro,63.137886,58.335172
2,43,1,2025-09-02,Poland,France,73.658627,77.94154
2,44,1,2025-09-02,Italy,Spain,77.124066,82.763652
2,45,1,2025-09-02,Cyprus,Georgia,88.860208,71.894898
2,46,1,2025-09-02,Iceland,Slovenia,71.208767,101.97729
2,47,1,2025-09-02,Belgium,Israel,74.965592,64.937626
2,48,1,2025-09-02,Greece,Bosnia & Herzegovina,86.518664,89.990079
3,1,1,2025-08-27,Serbia,Estonia,100.46626,82.276171
3,2,1,2025-08-27,Finland,Sweden,85.742417,84.848916
3,3,1,2025-08-27,Latvia,Turkey,115.0706,61.77658
3,4,1,2025-08-27,Montenegro,Germany,64.091178,86.773622
3,5,1,2025-08-27,Czech Republic,Portugal,71.716725,86.694026
3,6,1,2025-08-27,Great Britain,Lithuania,64.488617,95.378768
3,7,1,2025-08-28,Greece,Italy,48.235442,68.461078
3,8,1,2025-08-28,Poland,Slovenia,68.026438,93.708817
3,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,80.985331,49.70759
3,10,1,2025-08-28,Belgium,France,67.578829,81.651196
3,11,1,2025-08-28,Georgia,Spain,71.726334,87.686872
3,12,1,2025-08-28,Israel,Iceland,87.603575,94.400368
3,13,1,2025-08-29,Portugal,Serbia,68.000053,106.23026
3,14,1,2025-08-29,Finland,Great Britain,103.70856,85.050545
3,15,1,2025-08-29,Latvia,Estonia,85.973839,56.340785
3,16,1,2025-08-29,Lithuania,Montenegro,89.154666,63.078219
3,17,1,2025-08-29,Turkey,Czech Republic,91.301058,74.588318
3,18,1,2025-08-29,Germany,Sweden,96.036155,70.26305
3,19,1,2025-08-30,Poland,Israel,87.582398,81.747746
3,20,1,2025-08-30,Spain,Bosnia & Herzegovina,101.12575,82.826455
3,21,1,2025-08-30,Turkey,Portugal,95.396416,76.777562
3,22,1,2025-08-30,Finland,Montenegro,83.107836,69.995885
3,23,1,2025-08-30,Cyprus,Greece,81.537747,77.882751
3,24,1,2025-08-30,France,Slovenia,74.489878,77.936936
3,25,1,2025-08-30,Latvia,Serbia,90.516792,90.253084
3,26,1,2025-08-30,Great Britain,Sweden,69.481578,75.05493
3,27,1,2025-08-30,Iceland,Belgium,81.382272,97.078001
3,28,1,2025-08-30,Italy,Georgia,80.817588,77.238247
3,29,1,2025-08-30,Czech Republic,Estonia,79.15797,87.146936
3,30,1,2025-08-30,Lithuania,Germany,96.656154,77.774525
3,31,1,2025-08-31,Bosnia & Herzegovina,Italy,82.323956,96.683222
3,32,1,2025-08-31,Poland,Iceland,90.294093,95.106277
3,33,1,2025-08-31,Cyprus,Spain,65.770231,66.736665
3,34,1,2025-08-31,Israel,France,85.91432,92.304493
3,35,1,2025-08-31,Georgia,Greece,78.558261,79.152351
3,36,1,2025-08-31,Slovenia,Belgium,80.48511,70.680239
3,37,1,2025-09-01,Serbia,Czech Republic,91.541895,61.743963
3,38,1,2025-09-01,Finland,Lithuania,76.907275,107.89106
3,39,1,2025-09-01,Latvia,Portugal,94.095183,68.163322
3,40,1,2025-09-01,Germany,Great Britain,97.455337,90.09198
3,41,1,2025-09-01,Estonia,Turkey,74.866797,64.578901
3,42,1,2025-09-01,Sweden,Montenegro,72.300958,67.978028
3,43,1,2025-09-02,Poland,France,84.679426,85.595439
3,44,1,2025-09-02,Italy,Spain,80.896464,85.825856
3,45,1,2025-09-02,Cyprus,Georgia,70.819423,59.671257
3,46,1,2025-09-02,Iceland,Slovenia,89.80185,95.579947
3,47,1,2025-09-02,Belgium,Israel,75.667472,66.918299
3,48,1,2025-09-02,Greece,Bosnia & Herzegovina,75.072241,87.11324
4,1,1,2025-08-27,Serbia,Estonia,104.3042,65.074117
4,2,1,2025-08-27,Finland,Sweden,100.82153,82.870059
4,3,1,2025-08-27,Latvia,Turkey,128.9776,64.14394
4,4,1,2025-08-27,Montenegro,Germany,73.827392,87.36162
4,5,1,2025-08-27,Czech Republic,Portugal,52.712041,98.417014
4,6,1,2025-08-27,Great Britain,Lithuania,66.198738,75.395112
4,7,1,2025-08-28,Greece,Italy,70.510806,81.889424
4,8,1,2025-08-28,Poland,Slovenia,90.711929,96.991675
4,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,80.044394,112.66653
4,10,1,2025-08-28,Belgium,France,68.25511,92.488281
4,11,1,2025-08-28,Georgia,Spain,63.288061,79.69538
4,12,1,2025-08-28,Israel,Iceland,85.975842,75.47108
4,13,1,2025-08-29,Portugal,Serbia,85.244024,69.949021
4,14,1,2025-08-29,Finland,Great Britain,103.36257,83.718831
4,15,1,2025-08-29,Latvia,Estonia,85.429227,93.276038
4,16,1,2025-08-29,Lithuania,Montenegro,94.060914,73.885262
4,17,1,2025-08-29,Turkey,Czech Republic,88.19109,82.276984
4,18,1,2025-08-29,Germany,Sweden,96.915378,92.60964
4,19,1,2025-08-30,Poland,Israel,77.06929,79.99482
4,20,1,2025-08-30,Spain,Bosnia & Herzegovina,98.413407,98.404772
4,21,1,2025-08-30,Turkey,Portugal,83.642549,100.1392
4,22,1,2025-08-30,Finland,Montenegro,91.141772,96.4002
4,23,1,2025-08-30,Cyprus,Greece,62.303425,108.71655
4,24,1,2025-08-30,France,Slovenia,98.498804,95.169837
4,25,1,2025-08-30,Latvia,Serbia,93.429129,97.681649
4,26,1,2025-08-30,Great Britain,Sweden,96.345056,84.470642
4,27,1,2025-08-30,Iceland,Belgium,83.478271,72.37636
4,28,1,2025-08-30,Italy,Georgia,73.109178,78.034289
4,29,1,2025-08-30,Czech Republic,Estonia,62.207858,68.873109
4,30,1,2025-08-30,Lithuania,Germany,75.208429,81.193984
4,31,1,2025-08-31,Bosnia & Herzegovina,Italy,91.066656,74.317806
4,32,1,2025-08-31,Poland,Iceland,65.85183,59.939774
4,33,1,2025-08-31,Cyprus,Spain,57.085836,112.62913
4,34,1,2025-08-31,Israel,France,51.544374,79.242183
4,35,1,2025-08-31,Georgia,Greece,76.971031,88.751587
4,36,1,2025-08-31,Slovenia,Belgium,100.06072,71.011114
4,37,1,2025-09-01,Serbia,Czech Republic,109.8135,84.441155
4,38,1,2025-09-01,Finland,Lithuania,89.58229,86.137804
4,39,1,2025-09-01,Latvia,Portugal,84.957963,83.183481
4,40,1,2025-09-01,Germany,Great Britain,103.23892,72.183909
4,41,1,2025-09-01,Estonia,Turkey,92.583586,59.176843
4,42,1,2025-09-01,Sweden,Montenegro,90.408348,93.60453
4,43,1,2025-09-02,Poland,France,96.234244,105.76463
4,44,1,2025-09-02,Italy,Spain,76.80783,81.033952
4,45,1,2025-09-02,Cyprus,Georgia,78.522818,112.27815
4,46,1,2025-09-02,Iceland,Slovenia,90.190923,108.95632
4,47,1,2025-09-02,Belgium,Israel,78.824895,83.778374
4,48,1,2025-09-02,Greece,Bosnia & Herzegovina,102.10536,88.009508
5,1,1,2025-08-27,Serbia,Estonia,100.59124,86.601714
5,2,1,2025-08-27,Finland,Sweden,92.396835,88.517325
5,3,1,2025-08-27,Latvia,Turkey,105.55395,80.573807
5,4,1,2025-08-27,Montenegro,Germany,63.164507,84.600711
5,5,1,2025-08-27,Czech Republic,Portugal,68.628875,110.13477
5,6,1,2025-08-27,Great Britain,Lithuania,77.610901,96.424192
5,7,1,2025-08-28,Greece,Italy,75.441005,65.980394
5,8,1,2025-08-28,Poland,Slovenia,87.39446,91.287691
5,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,66.096823,111.28588
5,10,1,2025-08-28,Belgium,France,63.41989,75.040402
5,11,1,2025-08-28,Georgia,Spain,75.012279,111.44088
5,12,1,2025-08-28,Israel,Iceland,95.291741,82.951967
5,13,1,2025-08-29,Portugal,Serbia,76.895637,78.946332
5,14,1,2025-08-29,Finland,Great Britain,108.80898,65.801247
5,15,1,2025-08-29,Latvia,Estonia,96.394765,81.976134
5,16,1,2025-08-29,Lithuania,Montenegro,88.268219,85.280661
5,17,1,2025-08-29,Turkey,Czech Republic,96.803741,102.70858
5,18,1,2025-08-29,Germany,Sweden,88.561336,72.49535
5,19,1,2025-08-30,Poland,Israel,87.89492,76.779231
5,20,1,2025-08-30,Spain,Bosnia & Herzegovina,77.187776,77.033332
5,21,1,2025-08-30,Turkey,Portugal,75.159492,95.273853
5,22,1,2025-08-30,Finland,Montenegro,108.20192,85.469908
5,23,1,2025-08-30,Cyprus,Greece,69.456078,123.39701
5,24,1,2025-08-30,France,Slovenia,86.177273,92.536002
5,25,1,2025-08-30,Latvia,Serbia,100.9992,103.66976
5,26,1,2025-08-30,Great Britain,Sweden,85.48842,105.38364
5,27,1,2025-08-30,Iceland,Belgium,78.216581,74.384981
5,28,1,2025-08-30,Italy,Georgia,67.4227,64.152262
5,29,1,2025-08-30,Czech Republic,Estonia,81.352763,102.64228
5,30,1,2025-08-30,Lithuania,Germany,81.447741,89.908537
5,31,1,2025-08-31,Bosnia & Herzegovina,Italy,75.335792,77.567048
5,32,1,2025-08-31,Poland,Iceland,89.373134,80.559462
5,33,1,2025-08-31,Cyprus,Spain,68.292006,109.4686
5,34,1,2025-08-31,Israel,France,71.652735,86.785398
5,35,1,2025-08-31,Georgia,Greece,83.752618,77.881251
5,36,1,2025-08-31,Slovenia,Belgium,95.973103,88.563865
5,37,1,2025-09-01,Serbia,Czech Republic,133.07435,95.710647
5,38,1,2025-09-01,Finland,Lithuania,86.5186,93.374683
5,39,1,2025-09-01,Latvia,Portugal,74.316556,66.488567
5,40,1,2025-09-01,Germany,Great Britain,83.614584,54.976645
5,41,1,2025-09-01,Estonia,Turkey,85.319352,81.220409
5,42,1,2025-09-01,Sweden,Montenegro,80.226775,99.774019
5,43,1,2025-09-02,Poland,France,74.109599,98.881
5,44,1,2025-09-02,Italy,Spain,69.282635,83.828364
5,45,1,2025-09-02,Cyprus,Georgia,73.804541,90.817879
5,46,1,2025-09-02,Iceland,Slovenia,66.060152,89.108678
5,47,1,2025-09-02,Belgium,Israel,102.56412,70.719885
5,48,1,2025-09-02,Greece,Bosnia & Herzegovina,76.028697,89.32452
6,1,1,2025-08-27,Serbia,Estonia,99.510498,81.63265
6,2,1,2025-08-27,Finland,Sweden,84.104559,83.71497
6,3,1,2025-08-27,Latvia,Turkey,80.556833,72.16824
6,4,1,2025-08-27,Montenegro,Germany,82.063235,93.739807
6,5,1,2025-08-27,Czech Republic,Portugal,100.54991,97.895854
6,6,1,2025-08-27,Great Britain,Lithuania,74.763648,101.03166
6,7,1,2025-08-28,Greece,Italy,51.352118,76.60027
6,8,1,2025-08-28,Poland,Slovenia,87.797103,104.35482
6,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,104.80643,119.28427
6,10,1,2025-08-28,Belgium,France,65.643284,80.66657
6,11,1,2025-08-28,Georgia,Spain,68.47984,109.49258
6,12,1,2025-08-28,Israel,Iceland,96.880887,109.2043
6,13,1,2025-08-29,Portugal,Serbia,79.214495,120.90107
6,14,1,2025-08-29,Finland,Great Britain,96.276088,79.544583
6,15,1,2025-08-29,Latvia,Estonia,86.228449,51.14968
6,16,1,2025-08-29,Lithuania,Montenegro,86.952585,49.844538
6,17,1,2025-08-29,Turkey,Czech Republic,79.946252,68.23037
6,18,1,2025-08-29,Germany,Sweden,90.821988,57.131234
6,19,1,2025-08-30,Poland,Israel,84.731872,93.599934
6,20,1,2025-08-30,Spain,Bosnia & Herzegovina,78.54339,80.189025
6,21,1,2025-08-30,Turkey,Portugal,96.396691,93.677683
6,22,1,2025-08-30,Finland,Montenegro,86.47952,78.253317
6,23,1,2025-08-30,Cyprus,Greece,91.038645,109.5648
6,24,1,2025-08-30,France,Slovenia,86.609182,75.059301
6,25,1,2025-08-30,Latvia,Serbia,74.917858,89.766324
6,26,1,2025-08-30,Great Britain,Sweden,31.445861,93.975013
6,27,1,2025-08-30,Iceland,Belgium,84.735182,96.056567
6,28,1,2025-08-30,Italy,Georgia,76.935635,69.187842
6,29,1,2025-08-30,Czech Republic,Estonia,68.373985,77.696307
6,30,1,2025-08-30,Lithuania,Germany,94.394894,81.368955
6,31,1,2025-08-31,Bosnia & Herzegovina,Italy,84.56681,90.593945
6,32,1,2025-08-31,Poland,Iceland,89.21846,119.20432
6,33,1,2025-08-31,Cyprus,Spain,91.505325,107.79888
6,34,1,2025-08-31,Israel,France,87.862911,79.977402
6,35,1,2025-08-31,Georgia,Greece,90.464622,80.109996
6,36,1,2025-08-31,Slovenia,Belgium,80.977255,74.139305
6,37,1,2025-09-01,Serbia,Czech Republic,112.52883,77.540343
6,38,1,2025-09-01,Finland,Lithuania,86.699275,104.63720000000001
6,39,1,2025-09-01,Latvia,Portugal,92.024268,55.603097
6,40,1,2025-09-01,Germany,Great Britain,73.297794,51.509134
6,41,1,2025-09-01,Estonia,Turkey,81.641999,92.612548
6,42,1,2025-09-01,Sweden,Montenegro,61.17849,79.475625
6,43,1,2025-09-02,Poland,France,70.878488,85.069888
6,44,1,2025-09-02,Italy,Spain,81.462334,66.770449
6,45,1,2025-09-02,Cyprus,Georgia,80.171847,103.01722
6,46,1,2025-09-02,Iceland,Slovenia,93.519017,104.65686
6,47,1,2025-09-02,Belgium,Israel,85.072302,74.73755
6,48,1,2025-09-02,Greece,Bosnia & Herzegovina,91.75445,80.415609
7,1,1,2025-08-27,Serbia,Estonia,90.936786,81.027977
7,2,1,2025-08-27,Finland,Sweden,86.728367,92.376287
7,3,1,2025-08-27,Latvia,Turkey,114.2249,72.184763
7,4,1,2025-08-27,Montenegro,Germany,80.042055,87.282668
7,5,1,2025-08-27,Czech Republic,Portugal,68.513799,99.900637
7,6,1,2025-08-27,Great Britain,Lithuania,60.043256,95.169538
7,7,1,2025-08-28,Greece,Italy,78.090819,90.964291
7,8,1,2025-08-28,Poland,Slovenia,85.391613,92.302544
7,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,51.672604,111.19994
7,10,1,2025-08-28,Belgium,France,84.26731,90.559096
7,11,1,2025-08-28,Georgia,Spain,88.378613,100.17385
7,12,1,2025-08-28,Israel,Iceland,79.683759,93.202088
7,13,1,2025-08-29,Portugal,Serbia,83.157245,99.929119
7,14,1,2025-08-29,Finland,Great Britain,103.12652,63.693607
7,15,1,2025-08-29,Latvia,Estonia,82.99697,84.042288
7,16,1,2025-08-29,Lithuania,Montenegro,78.609658,68.38585
7,17,1,2025-08-29,Turkey,Czech Republic,90.100607,87.110661
7,18,1,2025-08-29,Germany,Sweden,101.91931,70.712503
7,19,1,2025-08-30,Poland,Israel,79.941032,61.412581
7,20,1,2025-08-30,Spain,Bosnia & Herzegovina,84.207393,92.521018
7,21,1,2025-08-30,Turkey,Portugal,71.237918,85.994601
7,22,1,2025-08-30,Finland,Montenegro,88.53597,83.296421
7,23,1,2025-08-30,Cyprus,Greece,54.999762,103.93111
7,24,1,2025-08-30,France,Slovenia,89.770034,103.60025
7,25,1,2025-08-30,Latvia,Serbia,84.703399,92.161105
7,26,1,2025-08-30,Great Britain,Sweden,76.457212,78.125474
7,27,1,2025-08-30,Iceland,Belgium,75.842077,79.953653
7,28,1,2025-08-30,Italy,Georgia,92.501179,84.401015
7,29,1,2025-08-30,Czech Republic,Estonia,85.58354,105.00105
7,30,1,2025-08-30,Lithuania,Germany,80.89435,93.967815
7,31,1,2025-08-31,Bosnia & Herzegovina,Italy,85.777609,76.585121
7,32,1,2025-08-31,Poland,Iceland,78.463579,62.353378
7,33,1,2025-08-31,Cyprus,Spain,50.487405,115.85025
7,34,1,2025-08-31,Israel,France,60.079358,85.38272
7,35,1,2025-08-31,Georgia,Greece,89.535555,95.614863
7,36,1,2025-08-31,Slovenia,Belgium,94.591161,81.57909
7,37,1,2025-09-01,Serbia,Czech Republic,120.01687,89.505505
7,38,1,2025-09-01,Finland,Lithuania,84.88844,90.16421
7,39,1,2025-09-01,Latvia,Portugal,94.865277,70.112408
7,40,1,2025-09-01,Germany,Great Britain,105.36199,55.833958
7,41,1,2025-09-01,Estonia,Turkey,81.025987,64.784944
7,42,1,2025-09-01,Sweden,Montenegro,80.985052,81.707742
7,43,1,2025-09-02,Poland,France,97.512493,98.021752
7,44,1,2025-09-02,Italy,Spain,64.542273,59.684326
7,45,1,2025-09-02,Cyprus,Georgia,73.465856,109.75052
7,46,1,2025-09-02,Iceland,Slovenia,67.881303,101.96049
7,47,1,2025-09-02,Belgium,Israel,77.053539,78.297747
7,48,1,2025-09-02,Greece,Bosnia & Herzegovina,89.345659,111.85124
8,1,1,2025-08-27,Serbia,Estonia,96.170447,52.007676
8,2,1,2025-08-27,Finland,Sweden,131.37598,92.465626
8,3,1,2025-08-27,Latvia,Turkey,93.71906,89.370759
8,4,1,2025-08-27,Montenegro,Germany,84.454823,94.114849
8,5,1,2025-08-27,Czech Republic,Portugal,67.783773,77.409083
8,6,1,2025-08-27,Great Britain,Lithuania,57.977052,86.873144
8,7,1,2025-08-28,Greece,Italy,65.732249,63.320356
8,8,1,2025-08-28,Poland,Slovenia,64.171496,70.580314
8,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,86.733422,125.59228
8,10,1,2025-08-28,Belgium,France,64.008412,109.2019
8,11,1,2025-08-28,Georgia,Spain,56.037938,69.677745
8,12,1,2025-08-28,Israel,Iceland,87.919238000000007,75.952179
8,13,1,2025-08-29,Portugal,Serbia,66.273024,100.54776
8,14,1,2025-08-29,Finland,Great Britain,109.45861,60.324291
8,15,1,2025-08-29,Latvia,Estonia,91.132458,89.36413
8,16,1,2025-08-29,Lithuania,Montenegro,80.366321,65.430815
8,17,1,2025-08-29,Turkey,Czech Republic,82.632351,72.032944
8,18,1,2025-08-29,Germany,Sweden,78.483516,78.096109
8,19,1,2025-08-30,Poland,Israel,67.106538,64.984212
8,20,1,2025-08-30,Spain,Bosnia & Herzegovina,96.4221,97.559765
8,21,1,2025-08-30,Turkey,Portugal,75.079631,84.883303
8,22,1,2025-08-30,Finland,Montenegro,90.003628,88.087464
8,23,1,2025-08-30,Cyprus,Greece,72.683986,107.03477
8,24,1,2025-08-30,France,Slovenia,65.531865,94.872784
8,25,1,2025-08-30,Latvia,Serbia,84.387565,76.836833
8,26,1,2025-08-30,Great Britain,Sweden,58.642257,108.08102
8,27,1,2025-08-30,Iceland,Belgium,74.840591,80.050735
8,28,1,2025-08-30,Italy,Georgia,82.43943,57.863227
8,29,1,2025-08-30,Czech Republic,Estonia,59.696647,77.476808
8,30,1,2025-08-30,Lithuania,Germany,68.013708,80.183911
8,31,1,2025-08-31,Bosnia & Herzegovina,Italy,66.848311,71.99464
8,32,1,2025-08-31,Poland,Iceland,86.503812,64.987921
8,33,1,2025-08-31,Cyprus,Spain,54.610084,107.90133
8,34,1,2025-08-31,Israel,France,78.646794,75.084274
8,35,1,2025-08-31,Georgia,Greece,67.8992,77.419266
8,36,1,2025-08-31,Slovenia,Belgium,83.206945,82.837129
8,37,1,2025-09-01,Serbia,Czech Republic,102.95494,77.608011
8,38,1,2025-09-01,Finland,Lithuania,87.138613,81.135096
8,39,1,2025-09-01,Latvia,Portugal,100.42227,37.73813
8,40,1,2025-09-01,Germany,Great Britain,66.163467,67.098818
8,41,1,2025-09-01,Estonia,Turkey,85.257908,90.609745
8,42,1,2025-09-01,Sweden,Montenegro,90.489121,66.953701
8,43,1,2025-09-02,Poland,France,68.776722,79.884724
8,44,1,2025-09-02,Italy,Spain,79.172758,64.077861
8,45,1,2025-09-02,Cyprus,Georgia,86.945043,100.9464
8,46,1,2025-09-02,Iceland,Slovenia,87.197708,80.684931
8,47,1,2025-09-02,Belgium,Israel,72.213435,71.309848
8,48,1,2025-09-02,Greece,Bosnia & Herzegovina,84.706055,98.155994
9,1,1,2025-08-27,Serbia,Estonia,95.634354,75.586944
9,2,1,2025-08-27,Finland,Sweden,95.182651,90.401811
9,3,1,2025-08-27,Latvia,Turkey,111.41197,70.248394
9,4,1,2025-08-27,Montenegro,Germany,66.853604,92.450805
9,5,1,2025-08-27,Czech Republic,Portugal,85.644686,109.25972
9,6,1,2025-08-27,Great Britain,Lithuania,67.068143,107.03861
9,7,1,2025-08-28,Greece,Italy,61.860809,62.014408
9,8,1,2025-08-28,Poland,Slovenia,68.462749,85.714831
9,9,1,2025-08-28,Cyprus,Bosnia & Herzegovina,85.332825,99.343162
9,10,1,2025-08-28,Belgium,France,64.288256,63.805099
9,11,1,2025-08-28,Georgia,Spain,59.119646,95.499361
9,12,1,2025-08-28,Israel,Iceland,81.203686,120.25149
9,13,1,2025-08-29,Portugal,Serbia,98.777336,87.806481
9,14,1,2025-08-29,Finland,Great Britain,102.26641,70.135329
9,15,1,2025-08-29,Latvia,Estonia,109.92518,95.91752
9,16,1,2025-08-29,Lithuania,Montenegro,89.345624,85.825536
9,17,1,2025-08-29,Turkey,Czech Republic,87.300304,90.959115
9,18,1,2025-08-29,Germany,Sweden,93.352809,85.543427
9,19,1,2025-08-30,Poland,Israel,90.453951,61.613508
9,20,1,2025-08-30,Spain,Bosnia & Herzegovina,85.4499,75.884153
9,21,1,2025-08-30,Turkey,Portugal,80.218136,84.442512
9,22,1,2025-08-30,Finland,Montenegro,97.939498,70.641626
9,23,1,2025-08-30,Cyprus,Greece,68.207105,85.626595
9,24,1,2025-08-30,France,Slovenia,96.077637,97.473625
9,25,1,2025-08-30,Latvia,Serbia,110.4662,91.701907
9,26,1,2025-08-30,Great Britain,Sweden,79.478852,82.091023
9,27,1,2025-08-30,Iceland,Belgium,56.007468,67.61153
9,28,1,2025-08-30,Italy,Georgia,86.623177,64.928586
9,29,1,2025-08-30,Czech Republic,Estonia,61.139794,100.30828
9,30,1,2025-08-30,Lithuania,Germany,94.231995,102.15029
9,31,1,2025-08-31,Bosnia & Herzegovina,Italy,69.521525,67.296946
9,32,1,2025-08-31,Poland,Iceland,76.824948,67.893299
9,33,1,2025-08-31,Cyprus,Spain,88.384909,89.227525
